time,stock_name,bias_index,intc,log_returns,expected_return,bias_score_regression
2019-06-25,A,0.3580994392235569,49.73265838623047,-0.17736272616262105,0.00039344690442058745,0.17775617306704164
2020-03-16,A,-0.0057966922607132,58.691776275634766,-0.1392882367512205,0.0007871376941187125,0.1400753744453392
2018-03-22,A,-0.0430891626233997,70.18125915527344,-0.13652133126547086,0.0008274835533807933,0.13734881481885167
2024-11-11,A,0.0695091265265806,168.5369873046875,-0.13429070750380023,0.0007056660743290003,0.13499637357812924
2018-01-26,A,0.5838712459275281,88.14508819580078,0.1289848847244404,0.00014918962004024764,0.12883569510440016
2023-04-27,A,0.1624293256724014,135.88616943359375,-0.0832876214765069,0.0006051378647231047,0.08389275934123
2020-03-26,A,0.1431088398395041,58.34407806396485,0.08358161492426089,0.0006260402505052234,0.08295557467375567
2020-03-13,A,-0.4039862856124891,67.46357727050781,0.08249598753619841,0.0012179297853037003,0.08127805775089471
2020-03-12,A,-0.1426928482884661,62.121482849121094,-0.076386155929155,0.000935242472131538,0.07732139840128655
2025-04-04,A,-0.0197892748526696,182.34716796875,-0.07558927550351255,0.0008022759448829466,0.07639155144839549
2021-09-01,A,0.1560958916986057,95.6562271118164,-0.07306395866346532,0.0006119898601330981,0.07367594852359842
2020-11-04,A,0.2059714651223431,77.76209259033203,0.07171766064829063,0.000558030633340145,0.07115963001495049
2016-10-28,A,-0.0653075623318758,39.47349166870117,-0.06486433030474811,0.0008515211250125122,0.06571585142976062
2020-03-23,A,0.0563858481911249,50.971065521240234,-0.06482916854199737,0.0007198638449682223,0.06554903238696559
2019-01-25,A,0.0238508274454308,60.16826629638672,-0.06419701159272229,0.0007550627297653004,0.06495207432248759
2016-11-09,A,0.7249792437966018,42.927433013916016,0.0630921472149208,-3.4718520320333682e-06,0.06309561906695284
2022-04-29,A,0.0321337280719627,129.06382751464844,-0.06222561023710181,0.0007461016515715043,0.06297171188867332
2022-09-30,A,-0.036484582333289,119.03378295898438,-0.06147864244043439,0.0008203382110562328,0.06229898065149062
2024-10-30,A,0.0461445029773741,194.69244384765625,0.0616642469420744,0.0007309437189650333,0.060933303223109365
2025-04-08,A,0.0246299546819031,171.33570861816406,-0.06009213942086405,0.0007542198100679928,0.06084635923093204
2017-09-07,A,-0.0460647181024652,57.68672561645508,0.05957780035428178,0.0008307027378815071,0.05874709761640027
2025-05-14,A,-0.0136325258159257,174.66140747070312,-0.05780944272237663,0.0007956151008108693,0.0586050578231875
2018-04-26,A,0.1562439944817735,70.43114471435547,0.05886184667523055,0.0006118296311649472,0.0582500170440656
2021-01-27,A,-0.0472347234204264,85.57305908203125,-0.05682311433001384,0.0008319685395147929,0.057655082869528626
2020-02-07,A,0.1142686712178258,72.93208312988281,0.05696069666844442,0.0006572417604344005,0.056303454908010024
2018-12-26,A,0.2545726614893817,65.71231842041016,0.056365997377848566,0.0005054501255453263,0.05586054725230324
2024-04-04,A,0.0099997691626272,158.0017852783203,-0.054644000376751524,0.0007700478686599342,0.055414048245411456
2018-01-30,A,-0.1531529680119665,82.90117645263672,-0.054003665276255136,0.0009465590331993488,0.05495022430945448
2018-05-01,A,-0.0454469350400303,73.77779388427734,0.05559776350088073,0.0008300343727062026,0.05476772912817453
2021-03-17,A,-0.009026323527954,87.4461669921875,-0.053746671231666515,0.0007906317573252865,0.0545373029889918
2025-10-01,A,0.1013627831922333,242.630859375,0.053971788416987375,0.0006712043415363948,0.05330058407545098
2020-10-30,A,0.2782956652003439,70.02701568603516,0.053460055639092695,0.00047978475771938666,0.05298027088137331
2018-02-05,A,-0.080912937201661,78.34403228759766,-0.050393433821647834,0.0008684042183583027,0.051261838040006134
2020-06-11,A,0.1429883667691227,73.99573516845703,-0.049068859770872615,0.0006261705875275554,0.04969503035840017
2016-11-07,A,-0.0218897749308289,40.37125015258789,0.04994527274857594,0.0008045484272288251,0.04914072432134712
2018-07-19,A,0.0921255116656219,65.6812744140625,-0.04828715169977899,0.0006811979314850828,0.04896834963126408
2023-07-27,A,0.8124670388702773,137.3741455078125,0.04781644126148258,-9.812286959304814e-05,0.04791456413107563
2024-04-26,A,-0.0256854107071825,151.6127471923828,-0.04693280534890414,0.0008086548375940689,0.04774146018649821
2018-10-31,A,-0.0193206460169567,57.454002380371094,-0.04692257004372568,0.0008017689462082022,0.04772433898993388
2025-05-06,A,-0.2172460151950621,184.2193603515625,-0.0465613843265714,0.001015899815297668,0.04757728414186907
2018-02-08,A,-0.0331496974145194,77.607177734375,-0.046293738995631696,0.0008167302763638039,0.0471104692719955
2017-09-28,A,-0.8087186079525681,62.751407623291016,0.04848090321836694,0.0016558003033235091,0.04682510291504343
2018-11-30,A,-0.0939604274255813,69.57210540771484,0.04735361949093965,0.0008825199955963903,0.04647109949534326
2025-10-31,A,-0.0352605404836303,218.0399932861328,-0.04554392265062965,0.000819013948551847,0.046362936599181497
2020-03-04,A,-0.1357803129102964,72.50536346435547,0.04662929050454098,0.0009277639603354722,0.04570152654420551
2025-01-31,A,0.1958427004040379,179.3626708984375,0.045898832667314676,0.0005689887091085005,0.045329843958206176
2020-05-11,A,0.1523032371979127,70.49885559082031,0.04585899892169814,0.0006160930451253093,0.04524290587657283
2020-04-21,A,0.0677232132662473,64.45153045654297,-0.04418128225656466,0.0007075982124886591,0.04488888046905332
2023-10-27,A,0.0561143682747173,129.5023651123047,-0.04414180566353163,0.0007201575527969968,0.044861963216328626
2018-10-24,A,-0.1491264277074709,58.60529708862305,-0.04373435439147639,0.0009422028125773751,0.044676557204053766
