time,stock_name,bias_index,Open,High,Low,Close,Volume
2016-02-25,A,0.041838423858659386,36.783327891917,37.490059437570615,36.28995132918812,37.47005844116211,7076300
2016-02-26,A,0.04117644289846286,37.510063616333355,37.86343069082068,37.2033697763618,37.33671569824219,5298000
2016-02-29,A,-0.0032086000616347358,37.25004440271304,37.336719642596194,36.31662793766544,36.409969329833984,8395100
2016-03-01,A,-0.05499264518929508,36.52331262376417,37.56340789794922,36.16328189413595,37.56340789794922,7106000
2016-03-02,A,-0.03474859050064997,37.4500635283636,37.62341401504253,36.93668585096488,37.13670349121094,7054800
2016-03-03,A,-0.017304238607814142,37.13004246471995,37.39673440237631,36.77001165525554,37.29005813598633,9283900
2016-03-04,A,0.04488584385601226,37.33671934413569,37.80342884460982,36.87000984366155,37.436729431152344,6439700
2016-03-07,A,0.06648983952478459,37.13670311014712,37.67008432645096,36.556651196376826,37.60341262817383,7741800
2016-03-08,A,0.08048471841946873,37.45672457835025,37.650076026576855,36.82333339406135,36.883338928222656,5303700
2016-03-09,A,0.05657887922488599,37.01002016312983,37.770091192757306,36.696660155944464,37.59674072265625,8402500
2016-03-10,A,0.00027888373483874504,37.71009537804456,38.25014284001257,36.88335244260326,37.49007415771485,5627900
2016-03-11,A,0.04315792404666204,37.603408566903646,38.58349565120919,37.570070178003455,38.49015426635742,6537400
2016-03-14,A,0.10913110055799004,38.45015319608021,38.49015774035393,37.98344622969792,38.14345932006836,4650800
2016-03-15,A,0.0960207623253645,37.770093258674336,37.95677604281384,36.75666770710158,37.0833625793457,5779600
2016-03-16,A,0.1170599954929233,37.05668938622206,37.696746721817256,36.83666824647022,37.543399810791016,6245400
2016-03-17,A,0.040611035984192786,37.643407332024616,37.643407332024616,36.276617435419176,36.883338928222656,8308800
2016-03-18,A,0.07659537459272996,37.063347612902405,37.73674064720141,36.53663276371495,37.716739654541016,11029800
2016-03-21,A,0.11921616181573709,37.68341988411565,37.856767828916574,37.15670481037994,37.343387603759766,6632900
2016-03-22,A,0.15125899301626577,37.170042253577186,38.36348457939052,37.170042253577186,38.336814880371094,7661600
2016-03-23,A,0.12551738423559805,38.11011757450034,38.336804870250205,37.48339507136216,37.57673645019531,5116400
2016-03-24,A,0.0060956362651796315,37.43006382231473,37.50340421972684,37.116701230958384,37.41672897338867,5278900
2016-03-28,A,0.0008220017559947081,37.5700663126392,37.803422294121965,37.20336696272252,37.41005325317383,3803100
2016-03-29,A,-0.022264438471872355,37.40339379580343,38.070120976073454,36.816675708386704,38.03678512573242,4567900
2016-03-30,A,0.017601919374337714,38.29013752788581,38.35680922049122,37.816761897646074,38.00344467163086,3650300
2016-03-31,A,-0.09944637911681853,38.01678243436156,38.31014146503017,37.883436495562286,38.08345413208008,4930300
2016-04-01,A,-0.019649497485309593,37.72342557141852,38.383484064192814,37.57674477597428,38.28347396850586,4525700
2016-04-04,A,0.23342541529355199,38.43014090243946,39.60358175601585,38.33013338618697,39.47690200805664,8108100
2016-04-05,A,-0.05852683510096961,39.030216217041016,39.71027835891634,38.73018842748385,39.030216217041016,6779400
2016-04-06,A,-0.10266585460648107,39.0168672469818,39.936951287551935,39.0168672469818,39.93028259277344,6322800
2016-04-07,A,-0.028023536737813024,39.616917539449645,39.93694874100285,39.17687781651609,39.53691101074219,7827600
2016-04-08,A,-0.0390462178543083,39.663601619746224,39.87028542072529,38.78351938977248,38.98353958129883,5750000
2016-04-11,A,-0.038687986386098695,39.063553228143014,39.50359315138597,38.83686584081405,39.00354766845703,4894000
2016-04-12,A,0.006585311506714062,39.32356107938456,40.03695881897274,39.130209624597754,39.93028259277344,7243700
2016-04-13,A,-0.021765183865173603,40.3005084920626,40.38801658030418,39.51294340129112,39.755271911621094,7023000
2016-04-14,A,0.037517200706366556,39.81585294144462,40.04471846513501,39.71488187565734,39.903358459472656,5185600
2016-04-15,A,0.031358762660129214,40.08511917633571,40.213016247790655,39.566805817633245,40.05819320678711,4660800
2016-04-18,A,-0.033663648755723106,40.05145563379111,40.60342506903437,39.916828378604656,40.307247161865234,6089400
2016-04-19,A,-0.07586985474418526,40.44859587120649,41.21596772156796,40.16587843971499,40.502445220947266,6149300
2016-04-20,A,-0.0480368015137018,40.502452056177994,41.13519935507016,40.36109460047701,40.711124420166016,4443600
2016-04-21,A,-0.01897940653028578,40.771701012836225,41.35059630642671,40.751507826994974,41.31020736694336,5702400
2016-04-22,A,-0.009437624022807598,41.26308912797752,41.72755295493716,41.034223601478814,41.34386444091797,5103000
2016-04-25,A,-0.09267951187111076,41.14866350776137,41.2630950034041,40.892871984593555,41.04096221923828,4320500
2016-04-26,A,0.655952927004503,41.03420837654651,41.256343614464996,40.744760830786035,41.014015197753906,4281700
2016-04-27,A,-0.11276346705628126,41.014027562270634,41.384250502612765,40.55629654111286,40.85920715332031,6679200
2016-04-28,A,-0.1597472064253875,39.41870555421037,41.8015966079668,38.725376182274154,41.195777893066406,16235400
2016-04-29,A,-0.16897446574731786,41.08135041661683,41.3640679163843,40.711127381413014,41.0611572265625,13052700
2016-05-02,A,-0.18913854195154464,40.91978744398063,41.73427838983264,40.85920532425111,41.357322692871094,9512000
2016-05-03,A,-0.09670143498412029,41.05442809060832,41.79487418034056,40.87268167197191,41.579471588134766,9316600
2016-05-04,A,-0.07876429357592003,41.263094915320096,41.49869324882481,41.067885527850805,41.37079620361328,8691400
2016-05-05,A,-0.055562202723958544,41.33714306720835,42.00354660280912,41.121740474808426,41.963157653808594,8646200
2016-05-06,A,-0.005952594425174563,41.73428249789875,42.23913268940559,41.498686768982566,42.077579498291016,10880700
2016-05-09,A,-0.08505586200958948,41.97661335615792,42.99304400226226,41.92276143349758,42.87861251831055,9917400
2016-05-10,A,-0.09532618871062899,42.750706062595576,42.918989432113875,42.62281162616983,42.9055290222168,12103400
2016-05-11,A,-0.09335773323568022,42.92572755947517,42.966116497605896,42.16508591538491,42.205474853515625,9375200
2016-05-12,A,0.002993311259335266,42.31318764252146,42.45454511276918,41.99681396051818,42.06412887573242,9589500
2016-05-13,A,0.04667223187609569,41.835250691057745,42.31317488993274,41.61311538950136,41.73427963256836,7339600
2016-05-16,A,0.07246482705820181,41.67371188783115,42.15163625158277,41.39772714292372,42.03720474243164,6707400
2016-05-17,A,0.0834649251589706,42.03046679229928,42.26606512511404,39.37832097097056,40.556304931640625,31528900
2016-05-18,A,0.07037918343047371,40.300502040582785,40.92651640278647,40.09183229838191,40.69765090942383,10622000
2016-05-19,A,0.11695448793693905,40.428404406645264,40.62361119653932,39.64756954366641,39.903358459472656,9917900
2016-05-20,A,0.12937885136094748,40.13895018239252,40.42166501180758,39.73506855319901,40.17933654785156,11259400
2016-05-23,A,0.09026621014068022,40.21972346146278,40.28030557440963,39.802381443273525,39.91681289672851,6468900
2016-05-24,A,0.05155316486830243,40.20626678565098,41.00056458308356,40.06490935588774,40.85920715332031,8888100
2016-05-25,A,0.09245473344735011,41.1149978602573,41.37751953003801,40.919788517363706,41.20923614501953,5857600
2016-05-26,A,0.566000462694404,41.06114805499129,41.848713104813136,40.99383572464442,41.666969299316406,6537100
2016-05-27,A,0.13453413209282147,41.72755334422436,42.54204439079153,41.666971217003606,42.21220779418945,5768000
2016-05-31,A,0.2137116142806499,42.21220033856001,42.737246204338526,42.16508119991072,42.36029052734375,7147900
2016-06-01,A,0.17618423802808866,42.360303981118214,42.521854631281805,42.15836438451308,42.292991638183594,5284400
2016-06-02,A,0.06798638652494371,42.319903899513264,43.85465007905452,42.29298051010424,43.81425857543945,11628000
2016-06-03,A,0.07841539830597098,43.59213816845619,44.00275012046555,42.91227171971247,43.75368881225586,10621600
2016-06-06,A,0.049664577004192,41.8217935975602,42.400688936391234,41.64677741392238,42.2862548828125,16403400
2016-06-07,A,-0.004476553758696909,42.13144198818578,42.80457574574248,41.93623258222197,42.47473907470703,10980100
2016-06-08,A,0.03971062525650164,41.87563982431452,41.93622194984688,41.31020750861273,41.55253601074219,13173000
2016-06-09,A,0.9623631175876843,41.39771054114824,41.84870875677584,40.738040014644874,40.892860412597656,11503700
2016-06-10,A,-0.04898462939680972,40.38129329411924,41.06788743398015,40.19954688022615,41.0611572265625,11052300
2016-06-13,A,-0.11007235015669724,40.69766043899787,41.323674947786195,40.28704849583552,40.34090042114258,11673600
2016-06-14,A,-0.022239426591972977,40.024521186919245,40.643805402413385,39.82258163083665,40.320701599121094,11560200
2016-06-15,A,-0.10031255528027071,40.583223420860286,41.2428940091995,40.39474427576281,40.65726852416992,7739300
2016-06-16,A,-0.061748642902177665,40.34089881841522,41.020762657698754,40.327435837623334,40.993839263916016,7011200
2016-06-17,A,-0.05365363848898482,40.98037293453643,41.040955059249114,40.098567023229755,40.394744873046875,12574700
2016-06-20,A,-0.17584363642626816,40.81882283724056,41.18231561304393,40.428406667815494,40.46206283569336,7076500
2016-06-21,A,-0.13234377000716754,40.5226477252283,40.657274973711026,40.21973705809248,40.37455749511719,6366500
2016-06-22,A,-0.22889287119737234,40.38801769403032,41.182315580770336,40.33416577122713,40.65053939819336,6718600
2016-06-23,A,-0.12640427414158428,40.966910539108696,41.27655137303366,40.80535734830388,41.26982116699219,5328200
2016-06-24,A,-0.10182893440413773,39.88989199109477,40.79189102701709,39.83604264377138,40.29377365112305,9878500
2016-06-27,A,-0.03716656921433216,39.9706752508095,40.17261482413963,39.263885460253555,39.499481201171875,7945500
2016-06-28,A,-0.011693001465357773,39.90335980377413,40.4755249161762,39.81585428279812,40.38128662109375,9897600
2016-06-29,A,-0.017930394220785524,40.77843034629344,41.75447190735396,40.542832070885225,41.60638427734375,9308000
2016-06-30,A,-0.0820035743536233,41.592930732016406,41.74775117038651,41.15539281259565,41.6737060546875,7920600
2016-07-01,A,-0.030526224358955415,41.720820570199315,42.55550737104069,41.61985207003201,42.21220779418945,6533700
2016-07-05,A,-0.07527442906553948,42.07085008732158,42.21220752734276,41.57946286643777,41.6804313659668,6293600
2016-07-06,A,-0.0383549239697497,41.626588936791386,42.91900443389474,41.59966297198473,42.6564826965332,9202200
2016-07-07,A,-0.014479576623226442,42.811300387847744,42.912271465475214,42.54877866737773,42.696868896484375,7081900
2016-07-08,A,-0.06782036015708932,42.73051412897019,43.4036501945197,42.23239677860422,43.18824768066406,7921700
2016-07-11,A,-0.015566145385840788,43.24883451659099,43.74695195087581,43.12767026115935,43.31614685058594,9641500
2016-07-12,A,-0.013222840432463936,43.53154978783755,44.298921700527906,43.295954048959274,44.09025192260742,11870500
2016-07-13,A,-0.08541906087206379,44.00876023285246,44.164942349336734,43.62849793975711,43.981597900390625,7684200
2016-07-14,A,0.03862585861743565,43.25501969618646,43.55379754605526,42.73894580328128,43.2006950378418,12090100
2016-07-15,A,0.048954396559560055,43.33651929598473,43.574183283760405,42.86798060993704,42.99699783325195,8827500
2016-07-18,A,-0.0028736852779782424,42.935883920781514,43.30256772268017,42.90193229253383,43.159969329833984,6384800
2016-07-19,A,-0.9504702448476976,43.05811180015758,43.43837677094184,42.84081827123605,42.99699783325195,5794500
2016-07-20,A,0.0020191639187103405,43.16674074426678,43.39082606052691,43.00377196002498,43.0580940246582,7502800
2016-07-21,A,0.07728849309109351,42.93587649694565,43.45873977065244,42.89513299588727,43.3840446472168,6145500
2016-07-22,A,0.10002613642646872,43.45873290956179,43.51984426598722,43.17353621820711,43.329715728759766,4972900
2016-07-25,A,0.06010945815557957,43.3976293639027,43.79826475754669,43.261820272942494,43.6760368347168,7241200
2016-07-26,A,0.08556957525909546,43.73715177486932,43.954445276261744,43.431579388711214,43.76430892944336,4885200
2016-07-27,A,0.08793860088193554,43.74393480937969,44.21247598716783,43.67603156726039,44.06987762451172,6220400
2016-07-28,A,0.141584489509542,43.99517987944303,44.17851914029656,43.4112027068207,43.94764709472656,6556100
2016-07-29,A,0.20103232113428998,44.3211290699124,45.08845088447671,44.23964723522333,44.97301483154297,10525000
2016-08-01,A,0.18180158580209174,44.973007938861834,45.55019329575592,44.973007938861834,45.45512771606445,7599000
2016-08-02,A,0.18039498771883736,45.44833114176084,45.536604833586935,44.85077539105383,45.346473693847656,8763200
2016-08-03,A,0.08199181126275594,45.366849136230165,45.49586892982068,44.96621635924888,45.203880310058594,6355100
2016-08-04,A,0.03593312533856931,45.21068182461618,45.4823000465826,44.87116034232982,44.88473892211914,4901900
2016-08-05,A,0.07572604633101733,44.91867974919784,45.22424691986978,44.898309295244395,45.18350601196289,5045600
2016-08-08,A,0.06446170226611782,45.0748651265609,45.27178818613968,44.64706997135009,45.04770278930664,5309300
2016-08-09,A,0.10915357617888,45.047699073674,45.665630538696256,44.986587705407096,45.33290100097656,5717300
2016-08-10,A,0.11058567065365041,45.292153519366785,45.46870610120051,44.94584541510149,45.10881423950195,4506100
2016-08-11,A,0.06967161039902552,45.40080650589138,45.570567222655654,45.292157160433,45.461917877197266,4246600
2016-08-12,A,0.49235927710454463,45.40080020070914,45.76069204135851,45.19029859897503,45.62488555908203,5215400
2016-08-15,A,0.10703530443569513,45.81502108150506,46.256399962079534,45.71316361972853,45.76069641113281,5215400
2016-08-16,A,0.18944202728044943,45.58414315232622,45.91008598908008,45.156348035979555,45.31931686401367,7147600
2016-08-17,A,0.1824279982722536,45.28536655018473,45.733532109773954,45.05448930137141,45.38043212890625,7945400
2016-08-18,A,0.08407262187688824,45.20388085408231,45.787858100634594,45.190302277023584,45.33968734741211,8205800
2016-08-19,A,0.05459032251766532,45.20387465887445,45.618091141653146,45.163133752596195,45.56376647949219,6709400
2016-08-22,A,0.09874062893197512,45.70636090919149,46.03230367349678,45.4415346797429,45.50265121459961,7884800
2016-08-23,A,0.12252818765696342,45.672417915233865,45.828594850310466,44.81003070078678,44.93225860595703,10227800
2016-08-24,A,0.17716428690901811,45.02732753860576,45.176717787259285,44.02913376868047,44.178524017333984,8551100
2016-08-25,A,0.1968192631228627,44.16494056495685,44.429766819903605,43.6420747523907,43.94764709472656,6379000
2016-08-26,A,0.18203423142737996,43.92049192943482,44.15136401267394,43.60134095968654,43.87295913696289,7041600
2016-08-29,A,0.14190978437743626,44.029130069709566,44.198890759702,43.58775642027732,43.805049896240234,5099200
2016-08-30,A,0.058265838887368804,43.82542485214326,43.940860889831974,43.533436228134015,43.56739044189453,5531800
2016-08-31,A,0.041854523032192795,43.60134460961864,43.764313457352486,43.11922476541992,43.526649475097656,6750000
2016-09-01,A,0.020528262930984063,43.526635869972544,43.55379819955243,43.19390639881708,43.479103088378906,5126700
2016-09-02,A,0.03762649783698978,43.7099905113851,43.78468564000957,43.37046649299853,43.54022979736328,4100800
2016-09-06,A,-0.10401307163806761,43.93407050699001,44.06988218597111,43.49269679718749,43.87295913696289,6286300
2016-09-07,A,-0.12017330099213276,43.70998035489845,44.23284095309157,43.655655695669786,44.11740493774414,5714300
2016-09-08,A,-0.07579919612980708,43.43157033812096,43.56059010854734,43.07846782435465,43.499473571777344,8238800
2016-09-09,A,-0.06911937249195066,42.92908908014798,43.45874166528392,42.820442329598485,43.02415466308594,8848500
2016-09-12,A,-0.08086034782400985,42.76610543104015,43.614911326834026,42.54881199207187,43.51305389404297,6653000
2016-09-13,A,-0.07080065126072947,43.22787551412903,43.56060771031577,42.786496545985194,43.01058197021485,7640400
2016-09-14,A,-0.13712103668654071,43.05811477104961,43.431587887755654,42.82045076687577,43.01058197021485,5890000
2016-09-15,A,-0.1412442604088715,42.89513657891107,43.33651547771216,42.72537586250187,43.017364501953125,7806800
2016-09-16,A,-0.7272593450648683,43.139604712584394,43.316157358530056,42.895148796871126,42.96305465698242,11165300
2016-09-19,A,-0.049692174684986164,43.20070577410285,43.26181973475753,42.664263886515045,42.71858596801758,7903500
2016-09-20,A,0.04204529948361268,43.02415804874453,43.153175265692546,42.616730759365495,42.96983337402344,4826500
2016-09-21,A,0.008789784630395894,43.112435476073976,43.628506947688656,42.91551241058105,43.526649475097656,7587400
2016-09-22,A,-0.05528963802098251,43.54023142447173,44.27359379913066,43.51306908753087,44.19211196899414,5416100
2016-09-23,A,-0.04454172648246622,44.17173933510178,44.361870503633895,43.96802440842549,44.12420654296875,5154200
2016-09-26,A,0.01829844243268366,43.81184622861025,44.056302090413574,43.472324773959656,43.50627899169922,5567700
2016-09-27,A,0.03050796959178601,43.42478885465376,43.968022592555,43.24823627087162,43.845794677734375,4358300
2016-09-28,A,0.154344187839139,44.097043075617975,44.097043075617975,43.38404603123578,43.608131408691406,5645600
2016-09-29,A,0.20629947165679258,43.66245637879546,43.669243077054254,42.64388953557887,42.657470703125,6431200
2016-09-30,A,0.24136520502233086,42.55561797508868,42.95625339606139,42.406230296150866,42.82723617553711,7325400
2016-10-03,A,-0.2996026379535619,42.79328418000484,42.97662607517915,42.270420832361765,42.935882568359375,4239600
2016-10-04,A,0.3374421548146031,42.99020929068271,43.1395969754473,42.47413520777015,42.77970504760742,4719400
2016-10-05,A,0.31340441892215204,42.83402732027197,43.28898481932213,42.77970264497716,43.04452896118164,4442500
2016-10-06,A,0.32048244371233187,42.88834747862236,42.92229910398492,42.48092279358568,42.66426467895508,4446100
2016-10-07,A,0.2542011416511586,42.84759085514917,43.173533611794774,42.44016629485542,42.732154846191406,3812700
2016-10-10,A,0.2081075466949118,42.82723243332452,43.22786781928999,42.7253749694708,42.990203857421875,3135300
2016-10-11,A,0.23997561169948275,42.8340235472681,42.95624887522912,42.13460766134192,42.365482330322266,5308400
2016-10-12,A,0.2763934395316773,42.48884327234097,42.646462861095635,41.817245740775725,41.947452545166016,4563800
2016-10-13,A,0.3406657002268504,41.77611690543292,42.22156539857018,41.58423268770064,41.90632629394531,5988600
2016-10-14,A,0.25562815938742334,42.11192433363232,42.1598953965325,41.22102980433737,41.23473358154297,5606500
2016-10-17,A,0.6945388199254476,41.18675195805064,41.604787639759145,41.022280531486565,41.21416473388672,6138700
2016-10-18,A,0.06654834303828386,41.543121422061695,42.22842531770744,41.392356342693915,42.18045425415039,6655100
2016-10-19,A,0.029304686735333835,42.516241232410465,42.59847694260317,41.92002514439162,42.09820556640625,5588900
2016-10-20,A,0.02763986376343267,42.11192498825502,42.47513521706721,42.02968925260878,42.32436752319336,4391300
2016-10-21,A,-0.004135912822200887,42.063951845054994,42.10506840373194,41.563680338746856,41.78982925415039,4341700
2016-10-24,A,-0.06589077100916889,41.89261957724979,42.26953612237272,41.817235745379925,41.885765075683594,3934800
2016-10-25,A,-0.08017771617415541,41.844656809251035,42.25583810094773,41.7692729624537,42.18045425415039,6432800
2016-10-26,A,-0.08301241158696225,42.15305063066027,42.29011196241787,41.60480791785731,41.81725311279297,4560800
2016-10-27,A,0.06565407480278851,42.111926339830546,42.296958711643335,41.52941644022133,42.118778228759766,6612500
2016-10-28,A,-0.06530756233187586,39.43922700689848,40.0148822135524,37.73282227539923,39.47349166870117,24865300
2016-10-31,A,-0.04634558419855739,39.10343653907299,39.2679079903446,38.18512932442235,38.22624588012695,14185800
2016-11-01,A,0.0344188553870588,38.37700331577942,38.7950389487453,38.15770636311304,38.68539047241211,9799400
2016-11-02,A,-0.489293299542197,38.69225590805056,39.19252741989931,38.65113934891824,38.91840744018555,9746200
2016-11-03,A,0.0106899604646368,39.14455145435892,39.26105445716841,38.27421533398761,38.30162811279297,9842600
2016-11-04,A,-0.0861458530007961,38.42498103594802,38.97322351285429,38.287919763164865,38.404422760009766,11187000
2016-11-07,A,-0.021889774930828963,38.932113097106814,41.9131838324148,38.81561008189976,40.37125015258789,17763100
2016-11-08,A,-0.02867029632293448,40.295864613955445,40.85096165645133,39.76818035202824,40.30271911621094,9353200
2016-11-09,A,0.7249792437966018,43.92797601375257,44.33230800657446,41.39920573257551,42.927433013916016,18694000
2016-11-10,A,-0.06771736845505254,43.21525526818027,44.57901087627124,43.03022294260654,43.85943984985352,15948700
2016-11-11,A,-0.03332421358139515,43.544215016791505,43.75665757504756,43.030237037691215,43.242679595947266,10201600
2016-11-14,A,0.01025760742719147,43.44826822691245,43.61273969864716,42.66016769765063,43.153587341308594,8315700
2016-11-15,A,0.016906087614171672,43.44141080737013,43.44141080737013,42.47513247956562,43.085052490234375,5610300
2016-11-16,A,0.00012288135207740223,42.94799070566892,43.15358395052323,42.09136089953166,42.17359924316406,6571200
2016-11-17,A,-0.6408004371198082,42.31750975390875,42.48198381657229,41.89262212884889,42.28324508666992,4879500
2016-11-18,A,-0.038144153522483064,42.24898440240367,42.584781832918246,41.385500066912606,41.47459030151367,7023200
2016-11-21,A,-0.038205899414193605,41.597938464878546,41.66646779471029,41.255286587267065,41.40605163574219,6328300
2016-11-22,A,-0.05172339402291605,41.45403522981868,41.50200629503279,40.16566312951688,40.38496017456055,8518600
2016-11-23,A,-0.05989972657138234,40.30271180519916,41.37863841219101,40.15879604043358,41.2415771484375,5546600
2016-11-25,A,-0.03260477541700513,41.14564046992681,41.57737997843627,40.89207618359096,41.46773147583008,2941600
2016-11-28,A,-0.006483074263956973,40.52201243244151,41.077106810027814,40.43977409824424,40.74816131591797,6274600
2016-11-29,A,0.0929434493710795,40.912635340248,42.5573628095977,40.789280453268475,42.20785903930664,11858800
2016-11-30,A,0.09937316100518388,42.235280703473705,42.379193897153066,41.54997679350307,41.66647720336914,9025200
2016-12-01,A,0.07341426002227987,41.687042474773904,41.687042474773904,40.26160893755974,40.54258346557617,8266200
2016-12-02,A,0.06021791604373156,40.56312985466039,41.11822685836991,40.39865841119373,40.72760391235352,8020700
