Date,Open,High,Low,Close,Volume
2015-11-30,63.44271768474281,63.55663175759597,62.65406379636183,63.276222229003906,638400
2015-12-01,62.43499343692297,62.43499343692297,60.62985752041942,61.7252082824707,1343400
2015-12-02,61.57573605516969,62.10322530692661,61.092200328415174,61.408695220947266,1002300
2015-12-03,61.54939398883742,61.58456085120826,59.536136393010985,59.88779830932617,753400
2015-12-04,59.879003351021986,61.45268518715024,59.879003351021986,61.074649810791016,495700
2015-12-07,61.6109222317977,61.74279626296362,60.608690326763664,60.890018463134766,457700
2015-12-08,59.43940568509665,59.711940376418966,57.883304500872555,58.23496627807617,1196200
2015-12-09,58.78004275708454,58.78004275708454,56.45029101350791,56.4942512512207,1236300
2015-12-10,56.6876653892874,57.0217403897393,55.957968372820595,56.71403884887695,520600
2015-12-11,56.239300426400426,57.45252660494649,55.96676236117576,57.44373321533203,1235600
2015-12-14,57.944847159383194,58.89432516683465,57.944847159383194,58.762451171875,977100
2015-12-15,59.22842212351907,59.65041096735375,58.9207138201246,59.246002197265625,1014600
2015-12-16,59.483372872542716,59.59766011284622,57.514069373065674,58.032772064208984,841200
2015-12-17,58.06792948417177,58.27892385791616,56.90745036749229,57.17998504638672,562900
2015-12-18,57.17120071024168,57.59319623193892,56.62613126614719,56.72283172607422,1015900
2015-12-21,56.88987688729423,57.83936185215334,56.731629393151046,57.32945251464844,331100
2015-12-22,57.32945041807722,57.84815312722965,56.951415124081905,57.698692321777344,330300
2015-12-23,57.83056554440592,57.953646177265234,56.75799999458209,56.881080627441406,389100
2015-12-24,56.97777727553598,57.874515100650555,56.916236970470486,57.531646728515625,191200
2015-12-28,57.39977272983523,57.84814164239251,57.14481812102383,57.531646728515625,503700
2015-12-29,57.944854146196334,58.305302621331805,57.68110612447511,57.988807678222656,327200
2015-12-30,57.98881799455432,58.55147428075924,57.72507663330377,57.74265670776367,310800
2015-12-31,57.540444427765905,58.015186889486955,57.00416164919535,57.056915283203125,384600
2016-01-04,56.74922678941105,56.863514059239705,55.703034454250854,56.256900787353516,848100
2016-01-05,55.71180127090237,56.116213303955114,55.06123136996969,55.474430084228516,1049200
2016-01-06,54.911781311035156,55.755765629928,54.735950406175256,54.911781311035156,1434600
2016-01-07,54.32275526084902,55.650272141405146,53.6282249848468,55.26344680786133,881600
2016-01-08,55.456858168677854,55.694226036558625,54.79749478219754,54.99090576171875,834500
2016-01-11,55.08761625000406,55.834893458262876,55.017285895127095,55.60631561279297,729400
2016-01-12,55.79093924594084,56.125017670310015,55.39532050046366,55.96677017211914,410500
2016-01-13,56.010720076185876,56.0898438154082,54.911781116817785,55.131568908691406,854200
2016-01-14,55.16673999530053,55.88764373969246,54.067800951569446,55.60631561279297,576400
2016-01-15,54.586494614432674,56.20413285203876,54.560121153319706,56.107425689697266,925800
2016-01-19,56.845916137814974,57.76022742422216,56.072258839083005,56.107425689697266,1244900
2016-01-20,56.02830908452478,56.48546813961576,54.82387280408455,55.80852127075195,1101800
2016-01-21,56.766791756794895,56.766791756794895,54.577707183842676,54.7711181640625,1035100
2016-01-22,55.22827086206799,56.99536642004867,54.92935935917895,56.88986587524414,583400
2016-01-25,56.995368091090896,57.144822170069624,55.57114087773006,55.69422149658203,519700
2016-01-26,56.0986492801592,56.41514095147649,55.82611115224279,56.16897964477539,627900
2016-01-27,55.99313767317104,57.04811976417397,55.9755542470565,56.511837005615234,591600
2016-01-28,56.81953268723517,57.42614908735703,56.256879878384844,56.71403884887695,598400
2016-01-29,56.85470853852279,58.78005188211665,56.85470853852279,58.56905746459961,732300
2016-02-01,58.27894588708826,58.5690674527703,57.769036476021554,58.147071838378906,575900
2016-02-02,57.839352935436324,58.349262194331835,57.61077176638131,57.73385238647461,613100
2016-02-03,56.001938114451804,57.303081627497995,55.01728960392691,56.52063751220703,1029500
2016-02-04,56.274477984328925,56.56459282289366,53.51394001687807,54.19968032836914,1121000
2016-02-05,54.06779949649771,54.17329670282193,52.836986459164194,53.32052230834961,1047600
2016-02-08,51.491885005844864,53.144690184514,51.36880437565488,52.63478088378906,1041100
2016-02-09,52.784217053459436,54.656805921435456,52.70509334398902,54.322731018066406,570000
2016-02-10,54.8854147051245,55.15795280938629,54.094177211265105,54.40188217163086,697200
2016-02-11,53.61064501284113,55.52719508443823,53.338106906875964,54.7447509765625,730400
2016-02-12,55.50961137896469,55.92281355446466,54.718377237808824,54.832664489746094,500600
2016-02-16,55.175533177969825,55.40411439016857,54.41067249895772,54.612876892089844,427700
2016-02-17,54.80629696117769,54.99971133724706,54.129349998631255,54.3315544128418,767500
2016-02-18,54.982094145755106,55.57112359671709,54.102943308836835,54.322731018066406,553200
2016-02-19,54.22604606472617,55.55356289572475,53.86559420833352,55.1579475402832,466700
2016-02-22,55.60630622207272,55.79972053428849,54.54253421227644,54.7535285949707,295400
2016-02-23,55.07883239048938,57.399791374558625,54.84146112797827,55.44807434082031,864000
2016-02-24,55.43928333046035,56.35359815253704,55.210702109669086,56.195350646972656,482100
2016-02-25,56.195352337782175,56.52943414146566,55.28103748819552,55.527198791503906,579300
2016-02-26,55.62389457464506,55.80851551428416,54.85903400064337,55.351356506347656,546800
2016-02-29,55.298622337572276,56.08985655582323,54.524968195412306,54.94696044921875,394600
2016-03-01,55.1315800566006,55.7118198103268,54.53375687352557,55.65907287597656,533700
2016-03-02,55.588467391152264,55.78258692580416,54.900230300547776,55.57081985473633,422300
2016-03-03,55.53553825991794,56.32083867435767,55.01494759003671,56.27671813964844,510100
2016-03-04,56.232594046047474,56.57671599841145,55.31494223825783,56.47965621948242,515500
2016-03-07,56.02964924830901,56.61200788910567,55.42082435009926,55.74729537963867,476700
2016-03-08,55.756120781778485,57.93554635668544,55.517884059807045,57.84730529785156,872500
2016-03-09,57.69730099826545,57.89142053901136,57.088472753534546,57.50318145751953,474300
2016-03-10,57.864960103793386,57.864960103793386,56.92083860450494,57.4678955078125,433600
2016-03-11,57.75024294833526,57.997308477487344,57.00024110456091,57.45024490356445,455300
2016-03-14,57.5737652886184,58.24435815620738,57.08846648999881,58.112003326416016,319000
2016-03-15,57.891428169171,59.47967304656375,57.56495374108252,58.756134033203125,608700
2016-03-16,58.68555723675334,58.83555628882597,58.18261409074317,58.323787689208984,342000
2016-03-17,58.30614077937253,58.49143490533376,57.79437220375672,58.12966537475586,425600
2016-03-18,57.75024551847083,58.26201403957647,56.83260043959899,57.22083282470703,867100
2016-03-21,57.27378245156108,57.69730994078843,56.95613346871654,57.10613250732422,267000
2016-03-22,56.54141162822441,57.229648687986234,56.54141162822441,57.097293853759766,314300
2016-03-23,57.1678808822434,58.712004823133014,57.026700604933055,57.7502326965332,424900
2016-03-24,57.87377860599181,58.11201870904925,57.097307054509635,57.10613250732422,449600
2016-03-28,57.33553983679242,57.503183027776025,57.0355350660345,57.39730453491211,234100
2016-03-29,57.38849110520713,57.92672932950848,57.03554701408104,57.67084503173828,425000
2016-03-30,57.838479225678725,58.12965179453803,57.30905986735974,57.51200485229492,389800
2016-03-31,57.31789280200874,57.86495640216871,57.04436436785259,57.64436721801758,334900
2016-04-01,57.4414389382479,59.07379803007372,57.42379476038935,59.02085876464844,435300
2016-04-04,58.80025489925393,58.80025489925393,57.09730605562591,58.420841217041016,374600
2016-04-05,58.138481177536875,58.464955572999926,57.66200776193427,57.75906753540039,341800
2016-04-06,57.617893407113954,58.07671591480219,56.95612590273752,57.73259735107422,298500
2016-04-07,57.91789355596725,58.006127880064724,56.876712375183175,57.3443603515625,367300
2016-04-08,57.11496025203508,57.46789759660444,56.02083630787956,56.585540771484375,583000
2016-04-11,55.87964978505252,56.77082517894212,55.69435232539405,56.594356536865234,490700
2016-04-12,56.40907654642957,56.88555007738085,56.1002529796599,56.54143142700195,555500
2016-04-13,56.91201156701693,57.09730568057616,56.05612442449481,57.009071350097656,756200
2016-04-14,56.991421257031234,57.3973113003426,56.64730265096777,56.77083206176758,434100
2016-04-15,56.55906559183272,57.23848405031665,56.54142141907559,56.88554000854492,449900
2016-04-18,56.356124555195024,57.28259846745782,56.356124555195024,57.1590690612793,284200
2016-04-19,57.52966226182924,57.82084162954351,57.123778930401016,57.76790237426758,491900
2016-04-20,57.98847106170784,58.0943495347956,57.591406592090905,58.050235748291016,278600
2016-04-21,57.829655277295274,58.20906890363161,57.40612112600358,57.47671127319336,215800
2016-04-22,57.31788826802149,58.112010614518056,57.31788826802149,57.820831298828125,273400
2016-04-25,57.57376991549754,57.82965414516581,57.32671113701695,57.423770904541016,247500
