Date,Open,High,Low,Close,Volume
2015-11-30,37.63850161243146,37.72133472032518,37.20777893066406,37.20777893066406,7827000
2015-12-01,37.45628569226899,37.704778766737505,37.22435608430562,37.65507888793945,5593200
2015-12-02,37.630220730804034,37.87043200947721,37.37344283017821,37.456275939941406,4840400
2015-12-03,37.572241427144085,37.663356273564936,36.45401807528846,36.569984436035156,6857400
2015-12-04,36.78533623349406,37.57223327485579,36.67765478747372,37.52253341674805,6438500
2015-12-07,37.74618532637453,37.87871514715693,37.51425892994537,37.7379035949707,5559900
2015-12-08,37.53911424667851,37.89528879854956,37.40658440131445,37.7296257019043,5199000
2015-12-09,37.59708401611731,37.853861893038626,37.11666466288099,37.240909576416016,5544400
2015-12-10,37.3403075528893,37.80416026401215,37.27404107429483,37.530818939208984,4953200
2015-12-11,37.0835348526484,37.16636480266771,36.68594540498759,36.743927001953125,5236400
2015-12-14,36.81847582062885,37.133235323397614,36.4126014754986,37.116668701171875,6173500
2015-12-15,37.43971506935539,38.03609775246447,37.398300087991785,37.76275634765625,5828000
2015-12-16,37.91185332801515,38.218327986019176,37.48113056445675,38.14377975463867,7576500
2015-12-17,38.17690718810666,38.284588652531895,37.481124854473,37.48940658569336,5792200
2015-12-18,37.24092253804811,37.30718904280519,36.19725036621094,36.19725036621094,13044400
2015-12-21,36.487155939192924,36.6031191548562,36.089566417021416,36.47887420654297,5453300
2015-12-22,36.63624472370685,36.90958924025485,36.42088496259387,36.84332275390625,4367300
2015-12-23,37.05039419840992,37.423135218466236,36.96756426495714,37.356868743896484,4353000
2015-12-24,37.22433895451639,37.52253177056145,37.22433895451639,37.356868743896484,1462900
2015-12-28,37.20777813799152,37.38172608098257,37.12494819162239,37.298892974853516,2742900
2015-12-29,37.50596170208428,38.060932316401264,37.4148468878114,37.953250885009766,4071200
2015-12-30,37.97810379388587,38.127200206108334,37.44798462143244,37.497684478759766,4912000
2015-12-31,37.365160279030924,37.688201500617474,37.19121549198586,37.19949722290039,4192400
2016-01-04,36.39603839280843,36.48715324403089,35.20326991439901,35.559444427490234,12227500
2016-01-05,35.58428451561019,35.783080795703064,35.29437656522441,35.551151275634766,8245200
2016-01-06,35.04588978761552,35.60085743650773,34.963056673016524,35.252967834472656,5906000
2016-01-07,34.524044228507016,34.93820022629644,34.292117880867984,34.4080810546875,7151400
2016-01-08,34.673147721929915,34.70628096686228,33.57977591724283,33.68745422363281,7477700
2016-01-11,33.77027388725494,33.87795531052191,33.215303314810285,33.73714065551758,7839700
2016-01-12,33.95250390076227,34.46605635968652,33.853104204382916,34.3418083190918,7328900
2016-01-13,34.57521043065968,34.7502529238134,33.474938788407556,33.5749626159668,5754400
2016-01-14,33.62496884017219,34.44183681108035,33.45826037719717,34.25845718383789,7326800
2016-01-15,33.21654655796728,34.108433535158014,33.133193882972165,33.791690826416016,10464800
2016-01-19,34.258459043474744,34.44183868067152,33.449928200660906,33.699989318847656,7997300
2016-01-20,33.11652147934382,33.574967534153735,32.5747227526414,33.30823516845703,11279900
2016-01-21,33.491597135174835,33.491597135174835,32.708071623123026,32.908119201660156,10089500
2016-01-22,33.508284313723856,33.508284313723856,33.12485695516588,33.366580963134766,8854600
2016-01-25,33.366578986152874,33.474939991394635,32.991488824401074,33.058170318603516,5304600
2016-01-26,33.224883862699315,33.70833510301533,33.04984133670735,33.474945068359375,5360400
2016-01-27,33.299896573037785,34.583547892940054,33.258220242848786,33.73333740234375,10530700
2016-01-28,32.01624739159607,32.09126606282706,30.00741761718894,30.59922981262207,23544400
2016-01-29,30.582554051006543,31.566130624023153,30.574220057543652,31.54945945739746,16124300
2016-02-01,30.14912262918995,32.26631375324805,30.14912262918995,32.04959487915039,14252500
2016-02-02,31.674498175481105,32.28298157465654,31.52446082448436,31.574474334716797,9632400
