time,stock_name,bias_index,intc,v,rel_vol,z_score_price,is_volume_shock,silent_anomaly
2025-08-05,AAPL,0.0562273210949734,247.07000732421875,10175900,2.7218346458504183,-2.9026795706369493,False,False
2017-03-23,AAPL,0.1007093661090718,105.19102478027344,7116800,2.9740174643291746,-2.900980368901897,False,False
2020-05-18,AAPL,0.2604897063368525,178.05763244628906,2254700,0.6523253647432419,2.8967233403851966,False,False
2022-06-24,AAPL,0.232045246749073,283.6683349609375,4647900,1.9409954748107825,2.845327904638966,False,False
2025-04-10,AAPL,0.0177542758767881,283.8006286621094,4578600,1.2309434437058318,-2.8448532265382607,False,False
2020-04-15,AAPL,0.0516904771782968,156.53366088867188,2504700,0.7161065213811275,-2.8392864209763533,False,False
2025-10-10,AAPL,0.099214296715453,240.94000244140625,4548800,0.8639518885462558,-2.8240408631328684,False,False
2025-08-01,AAPL,0.0298748282876211,255.3699951171875,6042400,1.687170867095924,-2.8159616785976618,False,False
2018-12-21,AAPL,0.1916080154374363,124.1209716796875,6236900,2.347988197000761,-2.8150332030426988,False,False
2020-04-08,AAPL,0.1822755829314142,157.92726135253906,2466200,0.7208927354169906,2.785893539938745,False,False
2022-04-26,AAPL,-0.0561096083718666,287.2027282714844,2101400,0.8193729812012895,-2.7763110557666093,False,False
2023-09-28,AAPL,0.27296551169711,290.63934326171875,4326800,2.3334174632039675,-2.7754229941131254,False,False
2025-05-12,AAPL,0.0319440999213298,320.48712158203125,3271300,0.8668694388045242,2.769158503747489,False,False
2025-11-21,AAPL,0.0549093660879196,251.8500061035156,5959400,1.244751049790042,2.760006671700941,False,False
2022-04-29,AAPL,0.0321337280719627,284.60638427734375,2972100,1.1674733693829018,-2.7533871052600603,False,False
2021-03-26,AAPL,0.036126983123741,262.2309875488281,3171900,1.4741874284843184,2.720718616605714,False,False
2022-11-30,AAPL,0.0704633636725492,287.4333190917969,2767100,1.2770409533663836,2.7027629745556316,False,False
2022-01-13,AAPL,-0.1888438881823834,341.3999328613281,2944100,1.2135774255884662,-2.687896852036936,False,False
2018-10-10,AAPL,-0.0324885545250798,144.99635314941406,2972300,1.580126439885766,-2.680301236781769,False,False
2020-03-23,AAPL,0.0563858481911249,132.14097595214844,6173700,1.9972088184256804,-2.671157645123532,False,False
2020-03-18,AAPL,-0.0259415190601382,139.00135803222656,5860200,2.036548189480093,-2.665461555328811,False,False
2022-07-27,AAPL,-0.078540842318807,282.9276428222656,1821500,0.7924905914855663,2.603930579990089,False,False
2022-05-27,AAPL,0.1516113462468983,288.19769287109375,2759000,1.175828812280784,2.59867008891769,False,False
2016-09-29,AAPL,0.2062994716567925,104.86671447753906,7643400,3.399242181662931,2.5725022433155504,True,False
2020-03-30,AAPL,0.1088980458683788,156.1708221435547,2731300,0.8285982119291688,2.562403259478301,False,False
2022-05-26,AAPL,0.1146602921370637,276.25848388671875,2742800,1.150270792566268,2.5613238553744018,False,False
2020-04-17,AAPL,0.0235609169419121,161.74374389648438,4759100,1.3342113880216744,2.5567142031858303,False,False
2024-07-12,AAPL,-0.0521312164798127,305.0159912109375,3951600,1.107121484141233,2.5510519337552204,False,False
2022-07-19,AAPL,0.0445059674077775,266.29608154296875,1942100,0.8120477937856037,2.549846452051884,False,False
2017-06-22,AAPL,0.2509561208493227,107.44409942626952,8691100,4.048921930453077,-2.5345165689314713,True,False
2018-03-29,AAPL,0.0667223732897229,136.4056854248047,3595900,1.4092947059837904,2.485247687751293,False,False
2022-02-03,AAPL,-0.008869058009939,326.4542236328125,2706300,0.9744377080712376,-2.4797199373170367,False,False
2020-03-03,AAPL,-0.1109343060518592,167.5741729736328,3514000,1.5649717111544983,-2.476283477888815,False,False
2019-08-05,AAPL,0.0608767857812777,169.25222778320312,2422000,1.369265142195528,-2.474987931743452,False,False
2020-03-31,AAPL,0.1619330686985819,150.13807678222656,2963000,0.89682976881587,-2.473609039003348,False,False
2022-02-11,AAPL,-0.0893471256769186,310.9888000488281,3091600,1.1440582316610604,-2.4705580549385697,False,False
2023-05-26,AAPL,0.0330106204795268,292.3131408691406,4578800,1.7309294578578331,2.4415891345135616,False,False
2022-08-26,AAPL,-0.0073605393122931,283.49822998046875,1701600,0.8429963824873149,-2.405656347745868,False,False
2018-12-26,AAPL,0.2545726614893817,125.75837707519533,2488600,0.961008228386776,2.403844020108869,False,False
2022-02-10,AAPL,0.0245928935608539,323.4688415527344,2457700,0.9109292983653904,-2.3658509388959708,False,False
2022-06-16,AAPL,0.1150312784422866,256.69158935546875,2741800,1.2161239099772017,-2.342366978131342,False,False
2019-01-04,AAPL,0.1176681818925773,127.6220245361328,2296400,0.8892585742742343,2.340227501155085,False,False
2022-10-07,AAPL,0.0800115257256689,246.96380615234375,1951200,0.9667369555911404,-2.3181947652680863,False,False
2018-04-02,AAPL,0.0441958075520111,131.5004119873047,2845800,1.1055231092322717,-2.301546645477121,False,False
2020-09-28,AAPL,-0.0382261702786586,206.55252075195312,2587600,1.441487613434424,2.2857339116862088,False,False
2022-04-22,AAPL,0.0424036133758692,294.49884033203125,1906800,0.7354750618102993,-2.2854648445851518,False,False
2020-02-24,AAPL,-0.0636247569733582,187.93467712402344,2600400,1.2575477528660424,-2.274266914369816,False,False
2020-02-25,AAPL,-0.1177488079756279,181.2581787109375,2883600,1.3783200899378236,-2.2735223361109864,False,False
2018-10-11,AAPL,-0.0062834121758652,139.8505401611328,4752800,2.456359411565273,-2.271181006019973,False,False
2022-12-15,AAPL,0.0487205113260199,268.5118103027344,2870000,1.385073635726599,-2.2682404812020875,False,False
2022-10-17,AAPL,0.1145770388585391,250.45948791503903,2534800,1.2123229557952653,2.2629332467435392,False,False
2025-09-10,AAPL,-0.0483436066510499,243.11000061035156,5117500,1.254982532016462,-2.255108237912454,False,False
2018-03-26,AAPL,0.1399744134115232,135.82806396484375,4231000,1.6943654639381682,2.2470830177202683,False,False
2020-05-07,AAPL,0.1817715564443756,172.8475341796875,2295400,0.6255402690526256,2.2461360926149863,False,False
2023-02-02,AAPL,-0.1209619245744672,282.0586853027344,2715900,1.2376131596479507,2.22899399141858,False,False
2022-04-11,AAPL,-0.1222877789771346,309.1843566894531,2445400,0.9332640273926388,-2.1994438775861553,False,False
2020-04-22,AAPL,0.0319130814585441,159.17567443847656,1921200,0.5306821691122647,2.198451458363555,False,False
2022-12-19,AAPL,-0.0494706576775327,243.9453125,4147500,1.8852855451895787,-2.1967299505180473,False,False
2020-03-04,AAPL,-0.1357803129102964,173.68045043945312,3875400,1.724147135764241,2.1939870492012257,False,False
2019-01-03,AAPL,0.0703878775112714,122.84535217285156,2801300,1.0876241548617145,-2.1845215248978325,False,False
2020-04-09,AAPL,-0.16172765111589,163.6197509765625,3743700,1.0800968702954752,2.1703682530776782,False,False
2021-03-11,AAPL,-0.2385865144224716,248.78176879882812,2972000,1.5098956078904746,2.1613643226057335,False,False
2023-09-12,AAPL,0.0649707890081287,304.2838134765625,3205000,1.8839930542084464,-2.1557635537481357,False,False
2022-10-04,AAPL,0.0514204539507742,260.8472900390625,3143700,1.569285787024003,2.141405398674073,False,False
2020-03-05,AAPL,-0.1524509651793742,167.8868408203125,3548200,1.587058775117323,-2.1341457965625454,False,False
2022-04-28,AAPL,-0.0328030986672042,297.3794250488281,2215200,0.870870422249497,2.133735982997971,False,False
2022-06-13,AAPL,0.0459478452607542,261.9978332519531,2414200,1.0695315095802411,-2.127260992941737,False,False
2020-09-03,AAPL,-0.0774021740713441,221.5725250244141,2350500,1.3374339249034124,-2.1223517319151517,False,False
2025-11-24,AAPL,0.0844459720119839,243.6199951171875,5595300,1.1676793663858265,-2.090512396101268,False,False
2021-11-29,AAPL,0.1315387700714022,344.7103271484375,2857100,1.4419675076587648,2.08124865193478,False,False
2022-02-17,AAPL,-0.0407246384237288,305.0653381347656,2148000,0.7916996848681422,-2.0721788352399866,False,False
2025-10-21,AAPL,0.1363911767035105,250.5099945068359,4475500,0.9006610415348528,2.071474410949111,False,False
2018-02-05,AAPL,-0.080912937201661,134.9217071533203,3733700,1.8552196281511208,-2.0671069356173417,False,False
2020-03-25,AAPL,0.0887595047246797,139.61753845214844,4795500,1.4961354125003354,-2.0514172217536415,False,False
2022-11-02,AAPL,-0.0327693884893382,260.23065185546875,1727200,0.7748856648843818,-2.049959333632824,False,False
2020-03-17,AAPL,0.0279900699290384,145.0341339111328,6081100,2.158607665930696,2.0412857468055345,False,False
2022-06-10,AAPL,0.0004241398250927,271.0090637207031,2169900,0.958428775742949,-2.039679922052359,False,False
2025-06-23,AAPL,-0.3381354462963984,293.5319519042969,5454900,1.7228353937201104,2.032439976517712,False,False
2025-09-29,AAPL,0.2134598552283392,247.0,7837500,1.5774753229522207,2.0238408208331844,False,False
2023-05-04,AAPL,0.0611503360843449,256.5924072265625,2586200,1.0115224856653395,-2.0176896313232104,False,False
2018-10-24,AAPL,-0.1491264277074709,138.5233154296875,2473700,1.1761154007074663,-2.010967321165967,False,False
2020-02-28,AAPL,-0.1465329039726102,166.0751495361328,5785200,2.633977637688299,-2.0070883807343107,False,False
2019-09-09,AAPL,-0.0618965578973441,177.71707153320312,2702800,1.5285981553663817,-2.00052374652317,False,False
2022-05-04,AAPL,0.0695802984298834,298.3458557128906,1900200,0.7512192190672579,1.9838796141919777,False,False
2025-08-13,AAPL,-0.0302074298917736,245.67999267578125,5278400,1.3046364719845729,1.9776063292957378,False,False
2021-09-28,AAPL,0.0554469305299125,304.59710693359375,2300500,1.2970764612619277,-1.9695326860358604,False,False
2019-08-14,AAPL,0.0193543737493293,170.54745483398438,2316500,1.2791303790842166,-1.9598899188492591,False,False
2024-05-30,AAPL,0.1114674888986314,278.43170166015625,5007800,1.5707404040803243,-1.9530686100080497,False,False
2020-10-28,AAPL,0.1885639487387386,199.1331787109375,2412300,1.2402736489022474,-1.9479380260449979,False,False
2018-12-06,AAPL,-0.1194021309542503,144.0689239501953,6012000,2.4812195780275874,-1.9320148086837676,False,False
2022-10-28,AAPL,0.0271387428068693,274.87310791015625,2306300,1.0449146099568405,1.931211878419659,False,False
2018-03-01,AAPL,0.0320978796317896,138.7605743408203,3005400,1.3808090785876732,-1.9306866283481094,False,False
2020-04-14,AAPL,0.0528430966130179,163.78530883789062,2875000,0.8227251863222153,1.9302233704268408,False,False
2022-06-28,AAPL,0.1822824760788757,268.9150085449219,2167500,0.9110312327145746,-1.9279002081682874,False,False
2024-04-12,AAPL,-0.0181119093347791,308.34747314453125,4207900,1.705533875593587,-1.9256273862605735,False,False
2020-04-13,AAPL,0.0558271384449135,158.69976806640625,1918500,0.5524271665741396,-1.9233229091340485,False,False
2016-03-01,AAPL,-0.054992645189295,88.32735443115234,2125500,0.6393500317343818,1.9165285461028743,False,False
2018-02-08,AAPL,-0.0331496974145194,133.7486572265625,2900900,1.349400168390107,-1.9128807927485203,False,False
2021-01-29,AAPL,0.0535169079800749,225.9461669921875,2494400,1.2761925421730882,-1.903419035611352,False,False
2021-05-12,AAPL,-0.0463182744992635,261.7496643066406,2116600,1.004966431481288,-1.9014289466165377,False,False
2022-01-31,AAPL,-0.2440119227476938,334.0404357910156,3159300,1.1390915390733674,1.885176416216669,False,False
2018-12-14,AAPL,0.2027941476439781,140.70358276367188,2336100,0.9620096575705188,-1.8839444489654196,False,False
2024-08-05,AAPL,0.1160767047383833,308.06976318359375,3186500,0.8505603047656468,-1.8625463454677866,False,False
2022-03-07,AAPL,-0.0927073155945048,288.1639709472656,2908100,1.1026180591101251,-1.8608714526649361,False,False
2024-11-06,AAPL,0.0238258128013932,351.1170654296875,3009700,1.2755409086825105,1.8550956126165392,False,False
2024-06-12,AAPL,-0.0897569568716117,279.3409423828125,3749600,1.2355882093197674,-1.8456935619731314,False,False
2023-06-23,AAPL,0.1092688863058546,287.3353576660156,4233800,1.5365453026454945,-1.8361151390987998,False,False
2022-02-09,AAPL,0.0620573070953999,335.8827209472656,2430500,0.8857236148747633,1.8259409026800948,False,False
2022-11-07,AAPL,0.0524655031998497,257.0022888183594,2170000,0.9499170464146104,1.8244420228080291,False,False
2023-02-21,AAPL,-0.1272666637506271,258.1302185058594,2446200,1.0891546695803402,-1.8238774635279194,False,False
2022-03-29,AAPL,-0.0738585995186371,321.86279296875,2223000,0.7932401522963999,1.8121464536303578,False,False
2021-03-04,AAPL,0.0098141877058471,230.69076538085935,2590400,1.4093257934258303,-1.8068181811389141,False,False
2020-09-02,AAPL,-0.0925225041422594,229.17523193359375,1702800,0.9644674075945294,1.7968849905245468,False,False
2021-12-27,AAPL,0.2188314305709713,391.36334228515625,1906300,0.8470735238311914,1.7952240214438369,False,False
2022-10-21,AAPL,0.0170729624519322,257.47991943359375,3206600,1.4867920049111525,1.7925148912885174,False,False
2025-01-27,AAPL,0.1338047149635273,369.4609375,3855600,1.5030875748502994,1.7850736222580377,False,False
2022-05-09,AAPL,0.0349166546874373,272.41143798828125,2584100,1.0316880462165583,-1.784369647094765,False,False
2022-10-13,AAPL,0.159887320962969,245.91294860839844,3435100,1.6608438098019327,1.7800505836398755,False,False
2022-10-03,AAPL,-0.0053615742165005,251.8896484375,1893900,0.9625979929737818,1.776872787712525,False,False
2018-04-06,AAPL,0.0421747631562439,130.96726989746094,1927200,0.7358994606764226,-1.7682225993740703,False,False
2020-05-01,AAPL,0.0789908611416614,166.3626251220703,2064200,0.5530649799104679,-1.7615760417422495,False,False
2025-02-06,AAPL,0.2535603658368899,383.51068115234375,2828000,1.0853271294172009,-1.752357059156018,False,False
2025-09-25,AAPL,0.0785491665419093,232.55999755859375,10401100,2.1656433695845902,-1.7444692222329161,False,False
2021-03-01,AAPL,0.031449158489543,241.11387634277344,1954700,0.995780908841752,1.742924105222187,False,False
2021-01-27,AAPL,-0.0472347234204264,229.8502197265625,1833100,0.9495251079488476,-1.7421072297920466,False,False
2024-02-22,AAPL,0.0983992173608994,361.6072082519531,1614600,0.7597881665792968,1.735690620929978,False,False
2024-12-18,AAPL,-0.1289077789645931,342.71697998046875,3232900,1.3771554661941112,-1.734826076476367,False,False
2020-06-12,AAPL,0.2190591761738005,186.22378540039065,2590100,1.0670589776568948,1.7336900441882257,False,False
2020-06-24,AAPL,0.0131365939662069,186.4547119140625,2753700,1.17796881336443,-1.7149329516135732,False,False
2022-01-28,AAPL,0.0020646136249641,323.9034118652344,2457400,0.8918383759787939,1.7146656521616026,False,False
2016-07-21,AAPL,0.0772884930910935,96.86634826660156,2465300,1.164420765259613,-1.7121491741562245,False,False
2019-09-10,AAPL,-0.0340395307804019,173.001220703125,3631000,2.037577622672723,-1.6975464502123265,False,False
2019-08-08,AAPL,0.0484579509934204,177.12416076660156,1804100,1.006481515574494,1.6933435941972166,False,False
2020-09-23,AAPL,-0.0663603624154317,213.8492889404297,2688100,1.5940060958977218,-1.6930227955386081,False,False
2021-12-20,AAPL,0.0542903551769227,363.5185546875,2690800,1.2047459144839938,-1.6887747865593035,False,False
2020-04-03,AAPL,0.1197718837397443,139.92105102539062,3766600,1.1207884142150226,-1.686632178340414,False,False
2024-04-10,AAPL,-0.0118991213410465,317.146240234375,2156700,0.8903322966007445,-1.682117199823015,False,False
2018-11-07,AAPL,-0.0391091295478913,148.24855041503906,2278400,1.0409280633913496,1.6812105736476177,False,False
2023-03-10,AAPL,-0.0119554551329908,242.593505859375,2924600,1.460951541726986,-1.6771911986057388,False,False
2023-10-12,AAPL,-0.0136313053907242,295.3282470703125,2295500,1.2255425381517184,-1.67440160799763,False,False
2022-03-15,AAPL,-0.0961582861999888,298.7545166015625,2695200,0.9544727274787712,1.6736643537301412,False,False
2023-01-20,AAPL,-0.1314158527969387,268.9867248535156,3306600,1.514364618111372,1.6729195909764925,False,False
2025-11-06,AAPL,-0.0696958770787386,241.33999633789065,3512400,0.7161878351650592,-1.672828684527765,False,False
2018-03-27,AAPL,0.1458118375496997,132.2824249267578,3212000,1.2744190918454636,-1.670012546109441,False,False
2023-06-15,AAPL,0.0305512305523744,311.7333068847656,3288900,1.2764188706163246,1.6669891818668678,False,False
2025-09-26,AAPL,0.1375859982967684,238.97000122070312,8163200,1.6673951852411668,1.6600156716483305,False,False
2024-01-03,AAPL,0.1300245711768229,327.89239501953125,3060900,1.533166771519132,-1.6597280566008696,False,False
2021-12-22,AAPL,0.2689756684584464,380.3951110839844,2282400,1.0130555627065592,1.655544000614762,False,False
2022-03-16,AAPL,-0.1092100068889622,306.9548034667969,3473100,1.2183656759822945,1.6530946119511138,False,False
2023-03-16,AAPL,0.0681174662881929,242.564697265625,4119600,1.9004615063819263,1.6513760279343292,False,False
2018-12-24,AAPL,0.2448496411244625,120.92747497558594,2305400,0.884200901613377,-1.6461147435115497,False,False
2023-12-21,AAPL,-0.0914732732997074,338.4009704589844,3304200,1.669988921325236,1.6408560034545534,False,False
2025-07-10,AAPL,0.1069528966587146,288.3599853515625,5197200,1.6093820545168416,-1.6345527596370553,False,False
2025-08-19,AAPL,0.0136618750878722,255.8800048828125,4555700,1.0968905103091866,1.631704135928218,False,False
2020-05-13,AAPL,0.2445643925917897,167.20327758789062,2349300,0.6717268007928167,-1.626089220217504,False,False
2020-09-09,AAPL,-0.0604312844618541,221.5076446533203,1670200,0.9993442214903884,1.6204093078062143,False,False
2025-07-11,AAPL,0.1461727666525284,281.05999755859375,5077100,1.5546181691692555,-1.6197804800090363,False,False
2021-10-14,AAPL,0.022065399595616,319.47564697265625,1638400,0.9071078187113134,1.6159466389158785,False,False
2022-12-21,AAPL,-0.0001246120181954,256.85894775390625,3580100,1.5856501781370638,1.614159805410601,False,False
2020-05-20,AAPL,0.2769302658677822,180.30238342285156,2294800,0.685271032636675,1.6125095881456015,False,False
2025-07-31,AAPL,0.0784553123980715,267.1000061035156,4794100,1.362292286017444,-1.6113049694310329,False,False
2019-10-02,AAPL,0.2802590392658128,168.61366271972656,2930700,1.505585260501646,-1.6095882000867705,False,False
2022-06-21,AAPL,0.2767444162216987,267.901123046875,2550200,1.1077114998366795,1.6072884435581112,False,False
2016-12-07,AAPL,0.0899541676729911,105.89659881591795,2024100,0.7708320004387127,1.6070756995696083,False,False
2022-06-02,AAPL,0.1304191598266661,290.5381164550781,1318500,0.5850182094405123,1.6070712386899446,False,False
2024-11-13,AAPL,-0.0039442771281018,365.0086975097656,3353900,1.3587575222070705,1.604796646621565,False,False
2020-11-05,AAPL,-0.1143412592313517,217.79556274414065,1954800,0.9974741676234212,1.6037625140806244,False,False
2016-11-10,AAPL,-0.0677173684550525,104.81646728515624,4357500,1.6109867261348445,1.6029653541914146,False,False
2022-12-06,AAPL,0.2638852699251045,272.6094055175781,1920300,0.9239905536725772,-1.6021809626259416,False,False
2023-03-15,AAPL,0.057951336207931,236.09112548828125,4508000,2.1161398379754157,-1.5991661500568972,False,False
2023-01-11,AAPL,-0.2104574755092828,269.57171630859375,2382400,1.1090173763434454,1.5988604728792883,False,False
2020-06-05,AAPL,0.1384639095593793,192.59783935546875,2537900,1.003754934927381,1.5981037897336023,False,False
2018-12-17,AAPL,0.2284069633235377,137.21153259277344,2755000,1.125467344697762,-1.5881300172174648,False,False
2022-02-23,AAPL,-0.0724984090452834,295.8542175292969,2192200,0.8002517350590715,-1.584242548763213,False,False
2019-10-08,AAPL,0.1958475103876946,166.19642639160156,2200000,1.1054320933065085,-1.5791589876082532,False,False
2019-10-22,AAPL,-0.1887327896949382,167.38681030273438,1752100,0.8831095779662623,-1.578127482524123,False,False
2022-12-05,AAPL,0.2047871597671002,279.6106262207031,1800300,0.8626844758962996,-1.575665920896902,False,False
2023-01-18,AAPL,-0.1181867320066277,266.5220031738281,2192700,1.0121240711694888,-1.5679413695002187,False,False
2016-09-08,AAPL,-0.075799196129807,96.81461334228516,3078500,1.501251815302869,-1.5676168786319098,False,False
2024-12-03,AAPL,-0.0502982855890479,347.5776062011719,3044700,1.2340189940112771,-1.5654225466626546,False,False
2022-03-09,AAPL,-0.1641487568011709,292.32086181640625,2825900,1.051922749062505,1.557083472174874,False,False
2021-11-26,AAPL,0.2459385090274701,333.19549560546875,2649400,1.3159162589713662,-1.5488862327796886,False,False
2018-04-10,AAPL,0.0831559822136101,135.11715698242188,2257400,0.8590638966352887,1.5432851687057065,False,False
2022-12-20,AAPL,0.0064196642813514,250.15380859375,3102500,1.3903540574138922,1.5322607505508026,False,False
2025-03-31,AAPL,0.019874932583137,308.9551086425781,5511900,1.6000099857296957,1.525238977151893,False,False
2022-06-09,AAPL,0.055678652162284,279.9350280761719,2497900,1.1076906430539073,-1.5248269726152897,False,False
2016-05-24,AAPL,0.0515531648683024,102.69419860839844,2066400,0.818001738609967,1.523496700434611,False,False
2019-01-08,AAPL,0.0143304853598846,131.30401611328125,2647800,1.0230710678531272,1.5225071641330836,False,False
2018-11-20,AAPL,-0.1348127263799154,143.75230407714844,2224800,0.9870829144324051,-1.5218008612723135,False,False
2025-10-16,AAPL,0.1281695995453875,234.02000427246097,4800800,0.9533651757196112,-1.5193216485746035,False,False
2021-12-07,AAPL,-0.0006729809986342,349.911865234375,1943800,0.9743329092744584,1.5140623172629,False,False
2023-04-25,AAPL,0.170470710757684,260.6362609863281,1935400,0.7547443524812893,-1.5121972810436435,False,False
2023-01-05,AAPL,-0.3036995308955845,251.1853790283203,2477100,1.1562860303693712,-1.5114672512917326,False,False
2020-11-03,AAPL,0.2611700376488985,210.088623046875,1544000,0.7866994797796834,1.5091873058333667,False,False
2025-08-07,AAPL,-0.0280986326850851,241.72000122070312,7246300,1.848114063142388,-1.5049707337580154,False,False
2024-11-15,AAPL,-0.0507419304233054,348.59307861328125,3614700,1.4150090309730667,-1.5027363864025902,False,False
2025-02-28,AAPL,0.156871596726854,345.0546569824219,5768000,2.070223948844508,-1.5013231937732823,False,False
2021-09-23,AAPL,0.1230003876623841,322.25042724609375,4543400,2.5592582578522824,1.5001884416531608,False,False
2023-11-02,AAPL,0.2716827948662533,298.9766540527344,2152800,1.0925245701305568,1.4977354727181744,False,False
2018-10-25,AAPL,-0.1215598217100306,141.96107482910156,2313700,1.0933452290604802,1.4939168748307754,False,False
2022-05-11,AAPL,0.041358050331954,266.2050476074219,2398600,0.9646491051679068,-1.4802849533291993,False,False
2021-11-30,AAPL,0.0814664240045143,336.7762145996094,4761200,2.352824902031518,-1.4735364335391046,False,False
