time,stock_name,bias_index,into,inth,intl,intc,v,STX,ImpulseHisto,psi,smooth_velocity,macd,b5,rel_vol
2023-11-10,AAPL,0.0724248215753241,306.1765241383687,310.7661449152791,305.41967141411806,310.203369140625,1433500,up,2.488121519542372,35.8823420956073,0.3829188281390352,1.8437887590519608,1.8437887590519608,0.7237515727144395
2023-11-13,AAPL,0.067034167083288,306.6325223150095,307.55431362727245,304.9829573806743,306.2637939453125,1448600,up,1.907064087000145,40.80890474506783,0.36467122933795165,3.3527814333186257,3.3527814333186257,0.7334794958910769
2023-11-14,AAPL,0.0406097358578244,310.32948229288155,312.6291487956337,309.3688399929101,310.9795837402344,1823700,up,1.335417955369773,40.806358057986344,0.3996815978610055,4.53936200923323,4.53936200923323,0.9225926690382817
2023-11-15,AAPL,-0.0556054138629422,310.1354238470121,316.05441517197454,309.2815326903639,315.8409423828125,2347100,up,0.8334610119035359,37.185207287960395,0.4631930980537145,5.560184729710045,5.560184729710045,1.1743156538062818
2023-11-16,AAPL,-0.0749267575215364,317.39346081014105,319.8872043250313,316.40370989887106,317.60693359375,2142100,up,1.1896386588552192,40.87770500862281,0.5082211377591849,6.748956438604466,6.748956438604466,1.065256072223178
2023-11-17,AAPL,-0.1173448966684085,317.93686788263005,319.16917064994783,316.53959674533195,318.101806640625,1561500,up,1.9328613582720462,40.778827899419205,0.5288835359541664,7.9178590555164305,7.9178590555164305,0.775410523137674
2023-11-20,AAPL,-0.171823199463739,316.77244106943107,322.19655683207105,316.53957243509416,321.0806884765625,1413900,up,2.6550860450144884,38.83215616640753,0.5599141839001923,8.962309336046474,8.962309336046474,0.7030746525153355
2023-11-21,AAPL,-0.1608304330033525,321.4688034067882,322.5749886117464,319.0041981329722,320.4596862792969,1602800,up,3.3027566602429106,52.302081217677845,0.5562081237175739,9.989160367528484,9.989160367528484,0.8099121769800605
2023-11-22,AAPL,-0.1655654365994192,324.32155382150444,325.5732818850396,322.9339955995289,323.2445068359375,1425700,up,3.96716250177763,55.85840023017903,0.5682007042025854,10.875367209714966,10.875367209714966,0.7283009036713886
2023-11-24,AAPL,-0.2220311010679876,323.26392906449274,324.96199866145224,322.235386420436,324.1275329589844,708500,up,4.351959978111141,67.19402333109635,0.5665283802848866,11.608870064696589,11.608870064696589,0.3664036076662909
2023-11-27,AAPL,-0.2177757484729339,323.9140436673813,324.50592796870353,322.3324084711524,322.5652770996094,1586900,up,4.432744142963543,77.80048374909303,0.5311955060339715,12.261836329990274,12.261836329990274,0.8358211156360541
2023-11-28,AAPL,-0.2394212979673458,321.7598717463601,323.3026854023923,320.1976326328826,322.6913757324219,1377800,up,4.223931858076544,88.11023390208845,0.49364457658598443,12.662349198354946,12.261836329990274,0.7254809246643505
2023-11-29,AAPL,-0.2463855999781464,325.05907779858524,325.8353264380854,322.90495377018675,323.4483337402344,1307300,up,3.970912312301727,90.74537942829511,0.4606732400581145,13.01302467758154,12.662349198354946,0.6926738599201833
2023-11-30,AAPL,-0.1926479886600703,324.28278457468105,325.0590331074577,322.3033123205221,323.2542419433594,4298100,up,3.5910972559579095,91.98251825195904,0.42103645215785096,13.11699173519213,13.01302467758154,2.216173461811342
2023-12-01,AAPL,-0.1944089696621162,323.8946327471967,328.45517433909123,323.2736398394399,328.0282287597656,1688800,up,3.4032270882893965,85.21459767960997,0.4296332879805048,12.92850044474875,13.11699173519213,0.8727792914404786
2023-12-04,AAPL,-0.175555216816068,325.2434001185152,328.75597361936804,324.25367878889955,326.44659423828125,2349500,up,3.146206732553683,81.5909207828769,0.4010505061257265,12.79181706961566,12.92850044474875,1.2097916141024783
2023-12-05,AAPL,-0.2361231037720577,324.69997671205056,327.3198373906989,323.41914014276665,325.8643493652344,1516500,up,2.798462749010513,82.08224268219928,0.36470435233991866,12.223908536122735,12.79181706961566,0.7852191364608856
2023-12-06,AAPL,-0.1458005074448073,327.7468018900986,329.3866541960266,325.0396153266157,325.45684814453125,1502100,up,2.5185462396117124,83.4748062380368,0.32578448410491656,11.479209132540745,11.479209132540745,0.7846002931347343
2023-12-07,AAPL,-0.1976773682386077,326.5727031213004,326.5727031213004,324.3021453161476,325.1560363769531,1870200,up,2.184852737956911,84.73068590958694,0.287195610767743,10.570237486499991,10.570237486499991,0.9826742063521254
2023-12-08,AAPL,-0.1955799698491754,325.1560415531131,327.6885765873366,324.6320575552811,327.22283935546875,1274500,up,1.946894584278887,83.32096729618677,0.2737798668567007,9.47122698736382,9.47122698736382,0.6918628890066271
