time,stock_name,bias_index,into,inth,intl,intc,v,STX,ImpulseHisto,psi,smooth_velocity,macd,b5,rel_vol
2018-05-15,A,0.1150028696080492,76.17030929153363,76.30041632583956,74.87646864889284,75.30293273925781,8387600,up,1.492038825944489,42.6213481724999,0.6355318673631603,1.4727302291191222,1.4727302291191222,1.1268248971931478
2018-05-16,A,0.0559703057409444,75.50531094968852,76.36546321042718,75.31737736443367,75.92454528808594,8296700,up,1.4647058134505562,48.197170812439666,0.6290604457871065,1.777792079512551,1.777792079512551,1.1008699801260373
2018-05-17,A,0.0553744037287395,75.96792516721615,76.1920017729674,75.32461966756547,76.12694549560547,6702900,up,1.1586164101193266,54.800414761051385,0.615231681212455,2.0679206378784727,2.0679206378784727,0.8860611239277351
2018-05-18,A,0.1166645130304328,76.09079994927932,77.18225310910483,75.97515231456661,76.60400390625,5328000,up,0.8834997991140594,60.198453428428735,0.6085365163505371,2.3728046195402044,2.3728046195402044,0.7059010572617187
2018-05-21,A,0.2474053967939797,77.3412794041043,77.52198332794566,76.58232071811211,76.78471374511719,5797300,up,0.6316250876267068,71.8608520729861,0.5918329462627906,2.6975136834869318,2.6975136834869318,0.768156072968533
2018-05-22,A,0.2420259587463295,77.01601454704829,77.51475362689109,76.69074417534617,76.78471374511719,9456800,up,0.4135244811508127,77.20924192192845,0.5617952190199249,3.002003076224156,3.002003076224156,1.2380745903021506
2018-05-23,A,0.275555279113663,76.51004200170551,76.849766268642,75.7077161203246,76.32933807373047,12816600,up,0.23872365056906927,84.32472319743432,0.5033612460904979,3.2040301511274265,3.2040301511274265,1.645985785800698
2018-05-24,A,0.2592827432022084,75.57038124785083,75.57038124785083,73.44530139245673,74.55120849609375,13164500,up,0.1100703736081117,74.59791844760551,0.3719738961517123,3.1694161796462623,3.2040301511274265,1.649945580434424
2018-05-25,A,0.2139408343958369,73.93681639195653,74.5512086155565,71.95630297759865,73.06221008300781,25301700,up,0.03474896966082971,63.12600234972946,0.21579227247064126,2.8666238162420825,2.8666238162420825,3.0234327780708066
2018-05-29,A,0.2496444817957915,72.47673256550046,73.43084913148454,71.50816211101282,71.89848327636719,25494700,down,0.0,55.316354335180904,0.061069958415315165,2.3897799551834424,2.3897799551834424,2.930141703527084
2018-05-30,A,0.1642863722483582,73.62601328086254,74.56567596867283,72.88151393519811,74.4572525024414,31273400,down,0.0,41.56415383750418,0.0727155100720776,1.7436007902948774,1.7436007902948774,3.4162405296202936
2018-05-31,A,0.1987495985517768,72.95377464945308,73.07665197106763,71.19733261907686,71.51537322998047,18910900,down,0.0,31.592280446050992,-0.06323821371146221,1.2349652647956049,1.2349652647956049,2.0045741547957925
2018-06-01,A,0.1343974762546442,70.78533807708786,71.86956157126485,70.76365448954766,70.87207794189453,14837300,down,0.0,28.340378853326303,-0.17242531186226986,0.709679365425302,0.709679365425302,1.5394168656998255
2018-06-04,A,0.1631040368104271,71.18289264592221,71.89124894455107,70.56127070202152,71.63103485107422,10922500,down,0.0,32.79357238842769,-0.20450853439462569,0.13378026974703516,0.13378026974703516,1.172006696506653
2018-06-05,A,0.1402819964420092,71.63823660337995,72.52729648036463,71.3852523097113,71.7322006225586,10199000,down,0.0,41.26304570082607,-0.22165644667324264,-0.33460235214155887,-0.33460235214155887,1.1039797609844308
2018-06-06,A,0.117040385933918,71.7394472954835,72.27432928789322,71.0672285763103,72.26710510253906,4933500,down,0.0,48.87756450045006,-0.20768378233669682,-0.7543452795345047,-0.7543452795345047,0.5444251351710445
2018-06-07,A,0.109125031654816,72.46228083638505,72.52010742141557,71.46479706051859,71.7900619506836,5092500,down,0.0,53.21711553096445,-0.22049209583894178,-1.0346538738235154,-1.0346538738235154,0.569167643872839
2018-06-08,A,0.0331848520476101,71.76113759986524,72.6429735844275,71.55875009809276,72.59237670898438,4012900,down,0.0,51.681634107692936,-0.18804149535009823,-1.2814651730441966,-1.2814651730441966,0.4557808835304874
2018-06-11,A,-0.0046313591135726,72.68634334991975,73.06221059344766,71.85510972581918,72.11531829833984,5770100,down,0.0,52.457451977635436,-0.1878007319545376,-1.4039014351572803,-1.2814651730441966,0.6577963361037061
2018-06-12,A,-0.0500635762195217,72.13699590518634,72.36829666640197,71.37080765301032,71.49369049072266,8060400,down,0.0,48.07792974579085,-0.2097482025664903,-1.4588337014172197,-1.4039014351572803,0.9183817867723582
2018-06-13,A,-0.1530331307331092,71.50091890435675,71.72499549368729,70.48175176063698,70.5323486328125,7816200,down,0.0,43.92380520407045,-0.2586953179371358,-1.4893356208259405,-1.4588337014172197,0.8959338071329453
2018-06-14,A,-0.1810282412914103,71.11060035755045,71.50092146314941,70.6552284916745,71.37804412841797,4648700,down,0.0,47.21146074433806,-0.2409899554543065,-1.585635384027725,-1.4893356208259405,0.5380301570955005
2018-06-15,A,-0.1576775226853941,71.39248664877974,72.18758813433121,70.8359211235385,71.97074127197266,20806200,down,0.0,50.93373415815506,-0.1983710978662851,-1.672115109222318,-1.585635384027725,2.3337250878980145
2018-06-18,A,-0.093577221064357,71.66717703631177,71.79728408158756,71.06000898680935,71.18289184570312,6425600,down,0.0,54.30524844909804,-0.20296423866178523,-1.6505804682830245,-1.672115109222318,0.7212697112743517
2018-06-19,A,-0.3675697548733398,70.75642267440647,71.11060079448622,70.06252032062656,70.8431625366211,5528300,down,-0.010355494279199066,60.26778205419023,-0.21173740801082006,-1.6450257864420905,-1.6505804682830245,0.6244367892588243
2018-06-20,A,-0.197600461608691,70.99494849461067,71.95629455773374,70.72027503963531,71.01663208007812,5842700,down,-0.06464690768769937,76.3775352866883,-0.20003093745714065,-1.534231143683641,-1.6450257864420905,0.6605624532082282
2018-06-21,A,-0.1459318342648026,70.62631179128245,70.82869927744652,68.85541577270148,69.06503295898438,7225000,down,-0.2188059583000776,78.11102551084669,-0.27441416088486575,-1.4240064770193186,-1.534231143683641,0.8166772618060447
2018-06-22,A,-0.2102987588793842,69.43367841164199,69.46982140460048,67.53267499545996,67.57604217529297,9454800,down,-0.43644396134524754,68.03327478342224,-0.37438481895604575,-1.3952521035837577,-1.4240064770193186,1.06139851614359
2018-06-25,A,-0.3009729997494764,67.5615921698294,68.21935166523448,66.57133256110671,67.25801086425781,5573100,down,-0.6534984162344304,60.457238772013596,-0.4359675880778197,-1.517145802015449,-1.3952521035837577,0.624315819047777
2018-06-26,A,-0.2876663496269905,67.48207484466147,67.8434826981506,66.5568716220727,66.58578491210938,5117100,down,-0.8386595751743156,52.79388448097374,-0.4937187739132832,-1.685836212869745,-1.517145802015449,0.5717031572323896
2018-06-27,A,-0.2597674265894373,66.75926689212106,67.41702639425746,66.1159612793588,66.1448745727539,5833000,down,-0.9882179934267772,45.15176385439479,-0.5369578182644343,-1.8924044278512753,-1.8924044278512753,0.6497144620223908
2018-06-28,A,-0.1758008895651805,66.02196557331916,66.93994435278186,65.63887423804917,66.8098373413086,6698900,down,-1.0671559793435899,38.77534621899006,-0.5165447529228513,-2.1826656705537175,-2.1826656705537175,0.7438284854031335
2018-06-29,A,-0.1391656927443437,67.10620329589355,68.27716665156176,66.90381579323024,66.9688720703125,6787900,down,-1.0274553782858473,36.5124991936742,-0.485576539655935,-2.3838823358677246,-2.3838823358677246,0.7506850599749576
