time,stock_name,bias_index,intc,v,iso_forest_outlier,iso_forest_score,smooth_velocity,psi
2022-10-25,AAPL,0.024307815610001,268.024658203125,1701400,1.0,0.06997870946647916,0.370347707686516,44.49000111243784
2025-10-08,AAPL,0.1005338299588616,252.97999572753903,5672000,1.0,0.06998515839212882,0.2363869290387014,52.94567179016724
2016-03-30,AAPL,0.0176019193743377,98.5048599243164,3182300,1.0,0.06999548558213409,0.7104818416192056,35.824378206452536
2019-12-27,AAPL,0.4999073636048157,194.41128540039065,1292200,1.0,0.07016465220623924,0.363571976341026,33.6813302966257
2022-08-11,AAPL,0.1078580142456428,298.9887390136719,1570100,1.0,0.07029704986775487,0.6452513401664145,68.00880071620224
2017-12-07,AAPL,0.8884176766922152,132.05136108398438,1526400,1.0,0.07032647604632297,0.1361857445827347,48.00576613792123
2021-02-18,AAPL,0.1197036427409058,240.6188507080078,1664300,1.0,0.07034315647455464,0.1417946219065759,86.08849783748653
2022-03-17,AAPL,-0.0396601843735195,301.8437805175781,4661600,1.0,0.07036446299077237,-0.0268387530938523,51.75487924676358
2022-05-02,AAPL,0.0658736240537564,288.6240539550781,2528900,1.0,0.07039637878276439,-0.4942644877799292,21.14148356887961
2022-08-19,AAPL,0.0043294245802638,299.81610107421875,1672500,1.0,0.07043698600923576,0.4428822574540269,74.47627478899955
2022-03-18,AAPL,-0.0438429121195697,306.0479431152344,7566200,1.0,0.07046286226963888,0.0582813034700155,49.03700984835132
2022-09-21,AAPL,0.1069137670905785,252.39358520507812,2746500,1.0,0.07063627046439463,-0.6460279793143511,46.3739969747464
2025-09-30,AAPL,0.1675430286948422,246.6000061035156,8966400,1.0,0.07072179804563322,-0.0809546593136703,41.385929444909166
2024-06-11,AAPL,-0.0390315583529823,287.64111328125,2457600,1.0,0.07087393728122748,-0.2167982329676947,23.003527006762525
2022-08-08,AAPL,0.0885174085302294,295.0994873046875,1604700,1.0,0.07099987542788283,0.6725917267707544,50.84782784847229
2022-06-27,AAPL,0.2432689748486778,277.2723083496094,2107500,1.0,0.07108421251375263,0.0360982621924158,43.33984593722781
2022-03-21,AAPL,-0.0085016990645667,306.56744384765625,2290500,1.0,0.07126448320967471,0.1177422137886378,55.40575179140159
2022-07-26,AAPL,-0.0712461300966549,271.18377685546875,1710700,1.0,0.07132384252523821,0.2130362853757153,55.94226025095803
2021-07-06,AAPL,-0.0071444790864691,286.1173400878906,1856200,1.0,0.0713664602464828,0.4436990473187975,15.99717309648409
2023-06-09,AAPL,-0.0326057548169196,297.2428283691406,2202600,1.0,0.07137631913115244,0.5560753792757757,61.756997475754005
2025-01-13,AAPL,0.0413839481240139,344.2254333496094,2711200,1.0,0.07143991968096586,-0.1450910656870152,51.27447796110883
2019-08-15,AAPL,-0.0661061958763273,172.9099578857422,1932600,1.0,0.07146020231017147,-0.1353008344582482,13.065535244776108
2024-11-01,AAPL,0.0598962925398438,340.8043212890625,2579800,1.0,0.07172584910954488,-0.2871299209985157,35.35956279009979
2023-07-20,AAPL,0.8875562227367382,301.9452819824219,2097000,1.0,0.07176021861788245,0.2057297148213091,61.985489648393454
2020-12-30,AAPL,-0.660481597214347,239.7156524658203,992800,1.0,0.07201927919382606,0.2284561041202701,47.98176651106719
2025-09-29,AAPL,0.2134598552283392,247.0,7837500,1.0,0.07224238591485677,-0.174858822335988,44.08105105864384
2022-08-10,AAPL,0.110460126683306,300.9476623535156,1474800,1.0,0.07228401228261377,0.6717179219102011,65.93038508564655
2022-09-20,AAPL,0.1385551344201314,256.97698974609375,2390100,1.0,0.07241432172951162,-0.5941004418927919,50.55554255793651
2023-11-06,AAPL,0.2308230749280543,303.79913330078125,1426200,1.0,0.07243988251866718,0.1786398977104327,27.538747878870527
2018-04-02,AAPL,0.0441958075520111,131.5004119873047,2845800,1.0,0.07254963057198527,-0.4412214358847177,14.929161974189682
2017-04-19,AAPL,-0.2177937147214258,102.92910766601562,2185400,1.0,0.07259158429124873,-0.173989568535332,82.72117716619772
2025-04-23,AAPL,-0.1222190804014536,286.7259826660156,2763100,1.0,0.07261308324475257,-0.3588928325320157,52.97760118984061
2025-09-04,AAPL,-0.0972849675983883,252.94000244140625,4165400,1.0,0.07284937283558002,0.0726871542822815,75.53996258102202
2021-04-20,AAPL,-0.2485011778732231,270.3780822753906,1889800,1.0,0.07299559991104015,0.3478658783162929,71.88833270722932
2021-08-19,AAPL,0.7213356435777702,308.39276123046875,1294200,1.0,0.07306437619608702,0.2248192698003225,44.76681111119245
2024-05-02,AAPL,-0.1930191062383511,293.6242370605469,2684200,1.0,0.07308343702476094,-0.5156075264602603,47.38731454243374
2020-01-29,AAPL,0.4560245155923947,191.2453460693359,1491600,1.0,0.07309562173947992,0.0295593131141128,41.83003004712812
2024-06-10,AAPL,0.042174342162851,283.9358215332031,2509900,1.0,0.07310459958734672,-0.2926271957522666,20.88556776420873
2022-10-05,AAPL,-0.0215266664539246,260.8758239746094,1843000,1.0,0.07315451384245097,-0.1574941855393711,49.16164902650555
2021-11-26,AAPL,0.2459385090274701,333.19549560546875,2649400,1.0,0.07322080280264176,-0.0562990159222685,45.12903996071344
2020-05-06,AAPL,0.1705200964280346,166.63050842285156,1474900,1.0,0.07341520761605025,0.4501967943767367,81.66629823686176
2020-09-11,AAPL,-0.0084624613161481,217.66921997070312,1301000,1.0,0.07341801421613531,-0.0086580113505432,17.743610344403585
2022-12-21,AAPL,-0.0001246120181954,256.85894775390625,3580100,1.0,0.07343065060448417,-0.5977738407829397,28.51138650496243
2021-01-26,AAPL,-0.0848555010839926,236.28526306152344,1345500,1.0,0.0734452204524072,-0.1010608318278039,27.300909277740196
2024-06-06,AAPL,0.0132968854677239,285.216552734375,2363200,1.0,0.07370270353725206,-0.3413559183773026,19.792549623675136
2022-02-23,AAPL,-0.0724984090452834,295.8542175292969,2192200,1.0,0.07370562451824286,-0.5494126638628125,53.06481166309507
2020-06-09,AAPL,0.0984412536716027,191.5355224609375,2269600,1.0,0.07374856150143277,0.6462581660010638,53.69406208429113
2021-07-27,AAPL,0.3703490265555611,300.5384826660156,1641000,1.0,0.07378306166367188,0.3752532115646927,64.36353360313214
2021-02-17,AAPL,0.1112710534496255,241.6929473876953,1881000,1.0,0.0739213500839403,0.1472842197135395,85.22365483063578
2025-09-10,AAPL,-0.0483436066510499,243.11000061035156,5117500,1.0,0.07403960899438533,-0.1048387377990501,60.61871962374366
2025-07-18,AAPL,0.1229338914865417,282.44000244140625,4207400,1.0,0.07422237979670848,-0.4208467978838921,61.45970289630592
2021-09-20,AAPL,0.2375880598791237,312.1883544921875,2650200,1.0,0.074475990869311,0.0291985689295956,36.537454427944766
2022-02-08,AAPL,0.027163801922548,326.0007019042969,2197700,1.0,0.07457712948304868,-0.200100894630072,57.83190889002258
2021-03-09,AAPL,-0.1699456135382586,237.5741271972656,2729200,1.0,0.07480192032366584,-0.0893677248855236,15.767065362400388
2025-05-22,AAPL,-0.0336164915767598,314.8752136230469,2996600,1.0,0.07486676204801512,0.3793349102374715,64.32866869757166
2025-07-17,AAPL,0.1107961209669489,282.70001220703125,3513000,1.0,0.0749395355981815,-0.4611734441424306,57.971309818885985
2022-10-26,AAPL,0.04661607476739,267.31793212890625,1772500,1.0,0.07506640780122131,0.4389797451826634,47.81272576390147
2016-04-26,AAPL,0.655952927004503,98.80607604980467,2177200,1.0,0.07508099423335568,0.118179091196326,72.31390715915363
2023-11-22,AAPL,-0.1655654365994192,323.2445068359375,1425700,1.0,0.07523802157802112,0.5682007042025854,55.85840023017903
2022-01-07,AAPL,-0.0640583403524055,349.3558654785156,3469000,1.0,0.07531387250931665,-0.1048860616921506,51.41983282988663
2020-05-07,AAPL,0.1817715564443756,172.8475341796875,2295400,1.0,0.07540445456439843,0.5178967548363379,74.81160612632328
2020-05-04,AAPL,0.0843191972871832,165.84530639648438,1710500,1.0,0.07552786464035277,0.5466835527313543,76.77916683542254
2022-10-04,AAPL,0.0514204539507742,260.8472900390625,3143700,1.0,0.0755812093871095,-0.2910394325208976,45.48438994806734
2018-10-11,AAPL,-0.0062834121758652,139.8505401611328,4752800,1.0,0.07559504233202974,-0.4279500312689468,15.796580866690276
2024-07-16,AAPL,0.0231853795398804,319.1262512207031,3640500,1.0,0.07563329565901938,0.4747577017586544,35.768121599503374
2025-04-22,AAPL,-0.043082005468172,282.546875,2499500,1.0,0.07579514431255752,-0.4524047484512926,48.46060103302175
2024-04-26,AAPL,-0.0256854107071825,301.12274169921875,3371800,1.0,0.07580091212532003,-0.4375956715293809,68.94319923389457
2025-11-06,AAPL,-0.0696958770787386,241.33999633789065,3512400,1.0,0.0758957675922915,-0.0366299824388382,68.0847430264656
2020-09-29,AAPL,-0.0666471748242354,207.75787353515625,2572000,1.0,0.0759862610401002,-0.4476643810861881,40.04161732030118
2021-09-29,AAPL,-0.0074599518867562,303.9582214355469,1741300,1.0,0.076058308414793,-0.2175356521040595,15.924298062961398
2022-12-30,AAPL,-0.1684878838941945,254.87225341796875,1339500,1.0,0.07607425813724972,-0.443447670740108,65.11372814760999
2022-12-27,AAPL,-0.1191836950868979,253.4108734130859,1009600,1.0,0.07626870567007965,-0.5682542723533104,59.74919985029744
2024-05-20,AAPL,0.0913021572918921,298.8644104003906,2418000,1.0,0.076337034572103,-0.0869928901022736,65.81902624370541
2023-04-05,AAPL,-0.1005147895313389,269.8115234375,2443200,1.0,0.07639548311591343,0.6135824157266467,61.93066282670286
2024-01-05,AAPL,0.2655172360711245,326.63092041015625,1510800,1.0,0.07676317722305376,-0.0539268911402725,26.82620003782413
2025-04-09,AAPL,-0.0005712800226356,296.9747314453125,6702200,1.0,0.07691511030153425,-0.5836024513844995,33.34385316720004
2018-12-31,AAPL,0.1195009307688635,127.5677261352539,1826400,1.0,0.07705266922169307,-0.7614678565200135,43.45310285753564
2022-05-27,AAPL,0.1516113462468983,288.19769287109375,2759000,1.0,0.07776654710961961,-0.0102671068714975,53.94748283330451
2016-11-09,AAPL,0.7249792437966018,102.09870910644533,5797600,1.0,0.07788518970343011,0.1315026822914111,32.43937269573087
2020-12-02,AAPL,0.0073496831139455,232.38099670410156,1671100,1.0,0.07792823624979356,0.4325841172194865,86.75545906494352
2025-09-05,AAPL,-0.0935066791467654,254.9499969482422,4235900,1.0,0.0779340980935384,0.0787602134403026,73.79707436117249
2020-09-28,AAPL,-0.0382261702786586,206.55252075195312,2587600,1.0,0.07797157722141695,-0.4935321966672344,38.09641104528403
2019-10-28,AAPL,-0.2262665136819386,167.52426147460938,1832700,1.0,0.0779844149375778,-0.1260535162915271,77.09618203153147
2020-12-03,AAPL,0.0182414717087891,232.63233947753903,1552300,1.0,0.07803049097396786,0.3899737721001506,88.34665489565697
2018-02-15,AAPL,-0.0988812709536524,143.12376403808594,1854900,1.0,0.07810315642195553,0.0165090046376061,15.238728816099837
2021-07-22,AAPL,0.3077736652894264,295.24908447265625,1274800,1.0,0.07820641276171753,0.3602797572769027,74.35662632818574
2022-03-30,AAPL,-0.1654122292605222,319.7559814453125,1721600,1.0,0.07828960207019636,0.4410277767099001,49.003523156580314
2020-05-27,AAPL,0.2030679141770323,184.69032287597656,2000500,1.0,0.07834452573270195,0.5901767963643947,55.04182841669021
2025-02-20,AAPL,0.1320995458243569,381.0353698730469,2252400,1.0,0.07840278168978743,0.239497530636458,81.28113651497242
2019-10-29,AAPL,-0.243313407671855,169.29229736328125,1554000,1.0,0.07850430930928465,-0.0924405754051634,75.70151639229901
2024-01-09,AAPL,0.1066547445624557,332.57904052734375,1625900,1.0,0.07854220592391031,-0.0438058927371567,34.617675617686814
2022-02-09,AAPL,0.0620573070953999,335.8827209472656,2430500,1.0,0.07878672397492958,-0.0765749755007496,59.893287526523665
2021-07-02,AAPL,-0.0086673973889681,285.5928039550781,2280100,1.0,0.07889426016018286,0.4030319845647313,16.9541875840696
2025-06-27,AAPL,-0.0714812950475433,293.9896545410156,4159500,1.0,0.07892126206762112,-0.4169922726708285,27.480656444183555
2021-01-25,AAPL,-0.0403206131917341,235.39794921875,1921600,1.0,0.07909829096843468,-0.0787710775597513,21.64215447500139
2019-08-19,AAPL,-0.0700046324744698,178.03631591796875,1891000,1.0,0.07928473413003967,0.0051676442005722,13.909924257267363
2018-04-04,AAPL,0.0926237260684317,133.26881408691406,2161100,1.0,0.07949458487536226,-0.4058465685477487,20.369720485157806
2020-09-04,AAPL,-0.0378410349218363,218.87449645996097,1946400,1.0,0.0795972978156555,0.1911088587694414,19.018761155277392
2025-04-21,AAPL,-0.0255857725467287,277.8404235839844,2835500,1.0,0.07961445511091042,-0.5091540383150113,45.05691187356809
2021-06-04,AAPL,0.303547177317327,265.29095458984375,1146200,1.0,0.07976668149072996,-0.1105974839105839,59.95808654743006
2022-06-01,AAPL,0.1236610475757518,282.9861145019531,1784600,1.0,0.07999629235702826,0.1539279216947964,62.66828180044783
2025-08-04,AAPL,0.0150802542946788,258.7799987792969,3470600,1.0,0.08007731336961649,-0.6521268821861289,44.92749218829081
2024-05-01,AAPL,-0.127529794957775,291.9818420410156,2617200,1.0,0.08007914187020099,-0.534136936906952,48.240819445621895
2021-09-28,AAPL,0.0554469305299125,304.59710693359375,2300500,1.0,0.08015802284989626,-0.1411639342994843,15.437424365189784
2022-02-22,AAPL,-0.0404834738966237,303.36474609375,2794300,1.0,0.08021363489494582,-0.4701431152762452,50.06880163357593
2022-06-24,AAPL,0.232045246749073,283.6683349609375,4647900,1.0,0.08024456427589971,0.0061692844893984,47.33750614135063
2016-10-03,AAPL,-0.2996026379535619,104.19427490234376,3667500,1.0,0.08057949826534144,0.4997456496140455,29.906975806535627
2023-12-04,AAPL,-0.175555216816068,326.44659423828125,2349500,1.0,0.08081672979266857,0.4010505061257265,81.5909207828769
2016-03-29,AAPL,-0.0222644384718723,98.41094207763672,4033800,1.0,0.08100048551226635,0.689861788272445,43.1603421321786
2024-01-11,AAPL,0.0215841515531071,337.6441345214844,1785800,1.0,0.08105610800774388,0.0284906926985064,25.7511955468569
2021-06-07,AAPL,0.2521483852306184,264.3728332519531,1404000,1.0,0.08115265620309936,-0.0971355991116375,69.02086040596846
2022-11-15,AAPL,-0.0561953811437838,279.52471923828125,1960700,1.0,0.08128738923029194,0.5088036214350385,33.052298390163806
2022-02-18,AAPL,0.0072332034242696,303.430908203125,2421800,1.0,0.08144939092909836,-0.4518651674649115,38.65634485957842
2024-10-21,AAPL,-0.0628393105921928,370.7369384765625,1785100,1.0,0.08145604278366042,0.4913043880650218,55.9367533258389
2023-01-11,AAPL,-0.2104574755092828,269.57171630859375,2382400,1.0,0.08148711147341237,0.0776160133217976,62.09612169605208
2022-05-03,AAPL,0.0675665153592945,288.83245849609375,2121700,1.0,0.08168206678860962,-0.4731648065856288,26.74466291357967
2025-06-20,AAPL,-0.2914602875446196,283.9498596191406,11697400,1.0,0.08168419486255901,-0.3900035285950914,37.46328883432329
2024-10-23,AAPL,-0.0768624838036809,365.4129333496094,2211800,1.0,0.08182658564561657,0.3766209938247066,71.17592059138009
2023-06-21,AAPL,0.0367310846010714,301.5562744140625,3121400,1.0,0.08188826189201837,0.4137508725308318,52.492266337952465
2024-08-05,AAPL,0.1160767047383833,308.06976318359375,3186500,1.0,0.08201778449648173,0.1356197971040572,63.51938920332947
2018-06-25,AAPL,-0.3009729997494764,139.99400329589844,3134500,1.0,0.08211546768828432,-0.0241521687996692,64.60467797314709
2019-11-29,AAPL,-0.4850420477125503,184.27943420410156,750600,1.0,0.08215358740209028,0.3709782022158194,54.36044057164351
2022-06-02,AAPL,0.1304191598266661,290.5381164550781,1318500,1.0,0.08217459112885817,0.2904324595060548,58.616660696522146
2025-06-18,AAPL,-0.2401431984120464,304.8553161621094,4593100,1.0,0.08220943523891966,-0.1279127260954242,47.937031520740646
2017-10-10,AAPL,-0.5023619459601363,121.03301239013672,1804100,1.0,0.08223911971503095,0.0740526683425801,49.331609613646705
2021-10-07,AAPL,-0.0457096448396125,306.51373291015625,1188400,1.0,0.08242043619361955,-0.2342234912726993,30.55351333812773
2016-11-02,AAPL,-0.489293299542197,103.31820678710938,5361100,1.0,0.08258812343777655,0.0643062918894064,71.71140428500482
2020-09-14,AAPL,0.0406310096167835,221.4335021972656,1576400,1.0,0.08274507566695466,0.0247734327937554,19.34180313366401
2024-08-12,AAPL,0.0194183771552813,308.2857971191406,2276500,1.0,0.08279212727169849,-0.1301370884780507,65.84064832976063
2019-01-17,AAPL,0.0249287882678963,134.90464782714844,1814700,1.0,0.0829397191466279,0.1756181097411265,77.28015800199105
2021-08-11,AAPL,0.4381512410216235,300.44451904296875,1841600,1.0,0.08308683741740713,0.1430609736322728,76.2084887373993
2025-10-01,AAPL,0.1013627831922333,243.7100067138672,6545100,1.0,0.08308833917866487,-0.0550068112971061,42.10892980785332
2024-05-13,AAPL,-0.0873945248189375,300.5361633300781,1695000,1.0,0.08324764688280079,-0.1353775483829809,33.261071472651025
2021-11-19,AAPL,0.244184113380767,348.4512939453125,2554000,1.0,0.08339400509640171,0.2694377602561187,68.25120887396727
2024-01-30,AAPL,-0.1076409967969453,361.597412109375,1849500,1.0,0.08360824425052177,0.4717709745582375,73.25349224678635
2018-04-19,AAPL,-0.0178628897642939,138.5865478515625,1512900,1.0,0.08361043399292045,0.1484068200929654,85.30150482267936
2023-08-11,AAPL,0.0698717890120743,298.6405029296875,1351200,1.0,0.08362479992046462,-0.1055807858384866,67.1090681384158
2021-04-27,AAPL,-0.2486305142175109,271.9239501953125,1270900,1.0,0.08363721717274375,0.27119115626428,72.9119836065974
2023-11-07,AAPL,0.1909590745952025,305.8368835449219,1860400,1.0,0.08370619116402694,0.2532546365733308,36.25737883723349
2025-04-14,AAPL,-0.0187106669944452,288.3478698730469,3299300,1.0,0.08384768316641189,-0.5382756602735614,30.130784767407935
2020-05-08,AAPL,0.1846990861272895,174.18702697753906,1778600,1.0,0.08394350042423143,0.5624622069643967,69.48858466428793
2024-04-30,AAPL,-0.0784968747460613,294.1814880371094,5225000,1.0,0.08396513809296968,-0.5082057424479413,54.76891208760686
2025-09-08,AAPL,-0.0680706272276377,255.57000732421875,4707800,1.0,0.08397843756693435,0.0858774416721252,73.58094142547
2025-01-30,AAPL,0.1772210962407822,376.9858093261719,2218600,1.0,0.08409183282753596,0.4745333533724731,30.447925392166475
2016-10-26,AAPL,-0.0830124115869622,100.56559753417967,1830900,1.0,0.08419344950602564,-0.0256737417272943,91.86686220975774
2024-01-08,AAPL,0.1957698985838811,330.2502746582031,1909500,1.0,0.0844410434939451,-0.0590709306194088,32.72336191617215
2022-10-13,AAPL,0.159887320962969,245.91294860839844,3435100,1.0,0.08471647689486528,-0.3318221632461342,28.472925631340495
2016-10-28,AAPL,-0.0653075623318758,100.75724029541016,1656200,1.0,0.08474400554747719,-0.036905752561555,91.60937276305596
2024-11-06,AAPL,0.0238258128013932,351.1170654296875,3009700,1.0,0.08500849639879765,-0.257529878975431,36.951479059174275
2023-09-28,AAPL,0.27296551169711,290.63934326171875,4326800,1.0,0.08501007744527678,-0.2590522296465841,27.206915476662076
2022-10-21,AAPL,0.0170729624519322,257.47991943359375,3206600,1.0,0.08508014514207635,0.0909611988644015,47.7809629538305
2017-06-29,AAPL,0.389836759563015,108.24497985839844,2687300,1.0,0.08523106982562945,-0.1442205486772513,32.27395779379318
2020-05-05,AAPL,0.0540480828330377,167.7760009765625,1621900,1.0,0.08524661241425391,0.5135196553127954,77.35043538917374
2023-03-15,AAPL,0.057951336207931,236.09112548828125,4508000,1.0,0.0852734395794193,-0.60759317443726,48.346560854735685
2022-09-16,AAPL,0.2106529022937788,259.2973327636719,3838900,1.0,0.08531191218823597,-0.5888585248436478,41.92490335683496
2020-05-12,AAPL,0.2269661058812392,171.56349182128906,1912300,1.0,0.0855417996191713,0.5048076807874745,75.81620638747285
2024-12-23,AAPL,-0.1887060590596909,353.7198791503906,3549300,1.0,0.08570697427588603,0.0420541618424595,22.11334964729102
2025-10-24,AAPL,0.0398684192522343,247.6499938964844,2793900,1.0,0.08576574639376683,0.1274280418906256,44.45662217482504
2024-06-28,AAPL,-0.0798775655691342,296.6256103515625,14905500,1.0,0.08581465410712741,0.3118368478587159,61.819850606926
2021-04-28,AAPL,-0.2613101003474462,271.94268798828125,1159900,1.0,0.08582188202179497,0.2466663833089658,76.51145537542422
2021-05-18,AAPL,0.3075735022489232,265.14105224609375,1438400,1.0,0.08584437187752236,-0.0991317414576076,26.941909735014946
2016-06-30,AAPL,-0.0820035743536233,97.66810607910156,3682600,1.0,0.08590787688184709,-0.3562025495692127,17.16877180326611
2024-06-14,AAPL,-0.1189998528525149,280.29901123046875,2966200,1.0,0.08612297235478761,-0.2769722914079441,35.636565877407634
2023-04-26,AAPL,-0.2243314608578113,261.12725830078125,2009400,1.0,0.08617625362909742,-0.1130111099635538,64.4265418324268
2024-12-18,AAPL,-0.1289077789645931,342.71697998046875,3232900,1.0,0.0862844077768804,-0.1202441262574023,43.19958251434312
2018-10-22,AAPL,-0.111731537255997,144.3403778076172,1958300,1.0,0.08640697902686406,-0.3949792852372132,26.70494989357099
2023-03-02,AAPL,-0.1085217764635607,254.39952087402344,2278300,1.0,0.0864564263165356,-0.4149510143855101,67.57964762202023
2023-01-10,AAPL,-0.2158882925162766,262.59942626953125,1853000,1.0,0.0864846669772778,-0.0701564265382689,63.716788539282526
2023-11-21,AAPL,-0.1608304330033525,320.4596862792969,1602800,1.0,0.08653854226774099,0.5562081237175739,52.302081217677845
2019-01-03,AAPL,0.0703878775112714,122.84535217285156,2801300,1.0,0.08661029693144673,-0.7560948507302614,46.81605599603288
2021-10-12,AAPL,0.0696727364792373,307.8666687011719,2054600,1.0,0.08662825942289304,-0.1474005496088461,74.15630147666809
2016-10-17,AAPL,0.6945388199254476,100.73722839355467,1904900,1.0,0.08685949769599854,0.1339236288631047,61.9754436937368
2025-09-09,AAPL,-0.0841528881101312,251.9900054931641,3456400,1.0,0.08690274021876149,0.0394461625549499,70.53880995158771
2022-04-11,AAPL,-0.1222877789771346,309.1843566894531,2445400,1.0,0.08705255246524962,0.2249051884191692,68.38718942711304
2024-01-24,AAPL,-0.1013368295412894,359.2601318359375,2250100,1.0,0.08706870423446122,0.4670438082652293,32.96820427673272
2022-04-28,AAPL,-0.0328030986672042,297.3794250488281,2215200,1.0,0.08711797501263152,-0.4203012711009078,19.713112202555504
2025-07-21,AAPL,0.0857629165379838,282.45001220703125,2955600,1.0,0.08715937833124393,-0.3828887827587531,60.623640313775766
2022-11-14,AAPL,0.0702776999075869,275.9524230957031,2493000,1.0,0.08747820141026286,0.4348956466986296,32.33871182102405
2019-10-10,AAPL,0.1648857743922609,167.68325805664062,1999700,1.0,0.08771216020020439,-0.3121285239583792,21.851084176699697
2022-04-27,AAPL,-0.0328894032212833,287.2027282714844,1821200,1.0,0.08774717096791207,-0.50219380549934,24.827454964013988
2025-10-02,AAPL,0.1095007591811186,244.33999633789065,4323200,1.0,0.08775155188583345,-0.0218194310898239,48.043585371106865
2022-05-09,AAPL,0.0349166546874373,272.41143798828125,2584100,1.0,0.08788170872198142,-0.5857281301185437,34.79735540322075
2023-11-20,AAPL,-0.171823199463739,321.0806884765625,1413900,1.0,0.08805352088205803,0.5599141839001923,38.83215616640753
2019-10-03,AAPL,0.2930153188671541,169.4893341064453,2172800,1.0,0.08814279130943192,-0.2719234408904658,64.01174522039298
2016-06-28,AAPL,-0.0116930014653577,95.31456756591795,2873000,1.0,0.08835683593777544,-0.4070155297237566,15.583490610822068
2019-08-14,AAPL,0.0193543737493293,170.54745483398438,2316500,1.0,0.0883947378566069,-0.1411032454347218,13.002636482320083
2019-10-02,AAPL,0.2802590392658128,168.61366271972656,2930700,1.0,0.08860688688463514,-0.2416029077298504,67.83619949265314
2018-10-18,AAPL,-0.026598266352306,141.30967712402344,2196000,1.0,0.08864936136975288,-0.4944223524679257,19.80107977758026
2019-10-01,AAPL,0.2597180706182709,172.9646759033203,2066900,1.0,0.0886879980610869,-0.1475011100127534,75.32654765903202
2024-10-30,AAPL,0.0461445029773741,341.6916198730469,3916800,1.0,0.08888737676172864,-0.1068015774100578,44.87062292680116
2021-09-27,AAPL,0.1342687728283916,314.2740173339844,2025300,1.0,0.08889861352357104,-0.015452453130703,20.16418485139056
2023-02-16,AAPL,-0.494939220727111,269.7060546875,1899200,1.0,0.08895291967564589,0.1089475366913245,59.5104690096059
2024-06-05,AAPL,0.0302337614605608,284.51263427734375,3002200,1.0,0.08911729524691564,-0.3989665733861194,22.18019104463232
2024-01-12,AAPL,0.0445838321840275,345.7560729980469,2405900,1.0,0.08914574638672951,0.1306350367149905,22.945966047109128
2020-05-28,AAPL,0.1287086866846037,186.29766845703125,2280600,1.0,0.08921490626053702,0.6362360006190227,46.98787877760872
2023-07-14,AAPL,-0.0734951040282421,305.13409423828125,1295500,1.0,0.08924021697857237,0.159747035119888,77.73957246902566
2016-10-27,AAPL,0.0656540748027885,100.57433319091795,1871600,1.0,0.0893558204854954,-0.0367888986485237,91.77866546274583
2021-11-23,AAPL,0.3167337187910376,339.8858337402344,1998600,1.0,0.08953317748481826,0.0948794693508698,47.015901957458745
2024-08-09,AAPL,0.0049220028220184,310.1219482421875,1851300,1.0,0.08958792587234726,-0.0798529742760305,70.34071793293442
2022-05-31,AAPL,0.0846702207495927,282.8060607910156,4143700,1.0,0.08964844767522229,0.0843695646030797,53.03195050897179
2019-08-20,AAPL,-0.111226150020098,177.1423797607422,1423500,1.0,0.08964938487935586,0.0325268495994222,19.618896867779267
2016-10-25,AAPL,-0.0801777161741554,100.40882873535156,1456400,1.0,0.0897421312859974,-0.009910975501761,89.9951940669904
2022-02-17,AAPL,-0.0407246384237288,305.0653381347656,2148000,1.0,0.09012323734562766,-0.4045608767163274,39.24942723262733
2019-10-11,AAPL,0.1255881837022714,168.72312927246094,2381200,1.0,0.09014015832370831,-0.285579317983801,21.471811717860263
2022-10-27,AAPL,0.0620272971451249,266.33404541015625,1927800,1.0,0.09016868580661302,0.461864465215527,60.5721201193885
2022-10-12,AAPL,0.1797246892822857,238.85443115234375,1699400,1.0,0.09025629378954536,-0.4034896853618542,36.11848195244691
2020-11-23,AAPL,-0.2130320306714458,229.16049194335935,1288600,1.0,0.09026796794104008,0.4733046982315054,72.73601704520573
2016-02-10,AAPL,-0.1932268952854912,80.43807220458984,4649100,1.0,0.09030163478688796,-0.4508363336469901,33.34159513254303
2020-10-01,AAPL,-0.1076654244813086,208.7777557373047,1928800,1.0,0.09030477934001341,-0.3475062744224469,51.483446410991064
2021-03-02,AAPL,0.3395089024364957,242.11325073242188,2099800,1.0,0.090344455610045,0.0866082878321618,34.17606979636668
2024-10-18,AAPL,-0.0352423375143878,371.55523681640625,1893300,1.0,0.09047200926095378,0.4996985744096484,48.482057461758416
2024-04-29,AAPL,-0.0027902976380869,296.38116455078125,4719100,1.0,0.09055424778876398,-0.4776832842049381,60.88690076645741
2025-07-16,AAPL,0.0269783015544829,279.6700134277344,3176400,1.0,0.09067974406255497,-0.513288996581274,52.327837557787184
2023-02-23,AAPL,-0.1201747781166801,260.1251220703125,1885500,1.0,0.09068125876489408,-0.2478557138416206,44.04497317812155
2025-11-05,AAPL,-0.0511409987783489,247.82000732421875,3631800,1.0,0.09070133887518705,0.0463357566708608,65.06106151955551
2022-12-23,AAPL,-0.1224972750798851,254.15591430664065,1213300,1.0,0.09070726649897093,-0.5876640445687747,47.636759672827935
2020-09-15,AAPL,0.0370372937647999,222.70364379882812,1297500,1.0,0.09073009104765739,0.0571958912129319,20.44568464584455
2016-10-31,AAPL,-0.0463455841985573,101.25377655029295,1877800,1.0,0.09074192383340057,-0.0195963908835977,88.79283515801724
2025-10-16,AAPL,0.1281695995453875,234.02000427246097,4800800,1.0,0.09077611115720347,-0.1299943716707266,32.043497583823026
