time,stock_name,bias_index,log_returns,dbscan_cluster
2022-07-21,AAPL,-0.3076062266393446,0.022294679197734417,-1.0
2022-09-01,AAPL,-0.6902848518423574,0.001143493282710824,-1.0
2022-09-13,AAPL,0.2195344202675333,-0.04765298236369385,-1.0
2022-11-03,AAPL,-0.0117806106731603,-0.05884600468025991,-1.0
2022-11-10,AAPL,0.0652314511215476,0.07440283759367758,-1.0
2022-11-28,AAPL,0.7696158940613018,-0.019761980629744134,-1.0
2022-12-16,AAPL,-0.0249277030415728,-0.06101578347775845,-1.0
2023-01-05,AAPL,-0.3036995308955845,-0.02389676796800461,-1.0
2023-01-27,AAPL,-0.7952658308335814,0.010915381016232083,-1.0
2023-02-07,AAPL,-0.7734007912034646,0.0116723185036445,-1.0
2023-02-16,AAPL,-0.494939220727111,-0.022607220224300395,-1.0
2023-03-23,AAPL,0.0663178754895564,0.07009508693005641,-1.0
2023-04-19,AAPL,-0.860561148332541,-0.00021445392346043405,-1.0
2023-05-30,AAPL,0.6728311931597133,0.015784022082894346,-1.0
2023-06-20,AAPL,-0.4407273630135875,-0.006719598454412312,-1.0
2023-06-22,AAPL,0.7868094581759741,-0.01918039267630691,-1.0
2023-07-20,AAPL,0.8875562227367382,-0.020055184924007045,-1.0
2023-08-23,AAPL,-0.3507816629796769,0.020633913384762243,-1.0
2016-07-19,AAPL,-0.9504702448476976,-0.0067688391708073045,-1.0
2020-12-30,AAPL,-0.660481597214347,-0.0008538680516485145,-1.0
2016-05-26,AAPL,0.566000462694404,-0.0011818033263102984,-1.0
2016-04-26,AAPL,0.655952927004503,0.00445956932672476,-1.0
2016-03-24,AAPL,0.0060956362651796,0.059848439601407406,-1.0
2016-06-24,AAPL,-0.1018289344041377,-0.06479047172516833,-1.0
2016-06-09,AAPL,0.9623631175876844,0.0010053587605839268,-1.0
2022-09-15,AAPL,0.1907470520590912,-0.016908721497643425,0.0
2022-10-21,AAPL,0.0170729624519322,0.02932409041947989,0.0
2022-10-20,AAPL,0.08109056602457,-0.008672044344832017,0.0
2022-09-09,AAPL,0.1128612670813555,0.008954444306367104,0.0
2022-10-19,AAPL,0.1295464206978797,3.805438286378059e-05,0.0
2022-10-18,AAPL,0.1193022741348094,0.006954451267328177,0.0
2022-10-17,AAPL,0.1145770388585391,0.03690163400117525,0.0
2022-10-14,AAPL,0.1406081611094953,-0.018582057306168537,0.0
2022-10-13,AAPL,0.159887320962969,0.029123314167175944,0.0
2022-10-12,AAPL,0.1797246892822857,-0.007132299438574056,0.0
2022-10-11,AAPL,0.1108419407430255,-0.01906756223179149,0.0
2022-10-10,AAPL,0.078605672908909,-0.007187638730513794,0.0
2022-10-07,AAPL,0.0800115257256689,-0.03689161144046146,0.0
2022-10-06,AAPL,0.0215577364078121,-0.017911120360776703,0.0
2022-10-05,AAPL,-0.0215266664539246,0.0001093834442405216,0.0
2022-10-04,AAPL,0.0514204539507742,0.034944051873570366,0.0
2022-09-12,AAPL,0.2287848961935685,0.016080682563941393,0.0
2022-10-24,AAPL,-0.0430402663192193,0.02106921475675531,0.0
2016-04-13,AAPL,-0.0217651838651736,0.014633354187751734,0.0
2022-09-30,AAPL,-0.036484582333289,-0.0037628297919026807,0.0
2022-09-29,AAPL,0.0406378681123942,-0.014071638618444205,0.0
2022-09-28,AAPL,0.046333150363346,0.021572573997952413,0.0
2022-09-27,AAPL,0.0532698902187496,-0.004670515015156333,0.0
2022-09-26,AAPL,0.0425687059255165,-0.009429668455647917,0.0
2022-09-23,AAPL,0.0753972831461292,-0.008960375039724312,0.0
2022-09-22,AAPL,0.0862094666458705,-0.011748299577573994,0.0
2022-09-21,AAPL,0.1069137670905785,-0.01799683167465462,0.0
2022-09-20,AAPL,0.1385551344201314,-0.017388216878799705,0.0
2022-09-19,AAPL,0.1147037095911734,0.0083993575071332,0.0
2022-09-16,AAPL,0.2106529022937788,-0.00431766238434629,0.0
2022-09-14,AAPL,0.1154823379915002,-0.010677973872484564,0.0
2022-10-03,AAPL,-0.0053615742165005,0.02907212592833705,0.0
2016-07-15,AAPL,0.04895439655956,-0.014491695128604294,0.0
2022-10-25,AAPL,0.024307815610001,0.019068035461404828,0.0
2022-11-22,AAPL,0.0967067276222345,0.0202451676303021,0.0
2022-11-23,AAPL,0.1351547801525653,0.005583719084135083,0.0
2022-11-25,AAPL,0.1588964551378854,0.006328818851833532,0.0
2016-04-08,AAPL,-0.0390462178543083,0.006491058774160754,0.0
2022-11-29,AAPL,0.1634280745462746,-0.009056639253877265,0.0
2022-11-30,AAPL,0.0704633636725492,0.0439864530614298,0.0
2022-12-01,AAPL,-0.2134770298015695,0.00629392494443101,0.0
2022-12-02,AAPL,0.103893645459056,-0.008955923728732502,0.0
2022-12-05,AAPL,0.2047871597671002,-0.02493088623991916,0.0
2022-12-06,AAPL,0.2638852699251045,-0.025357993052275422,0.0
2022-12-07,AAPL,0.2500282058986583,0.004474983556537452,0.0
2022-12-08,AAPL,0.2206648784299979,0.018865648147513694,0.0
2022-12-09,AAPL,0.2271309841800031,-0.012884304748729234,0.0
2022-12-12,AAPL,0.2536372875095679,0.01353415037860271,0.0
2022-12-13,AAPL,0.1738184439480287,0.010243905801923456,0.0
2022-11-21,AAPL,0.0060056064729766,0.0018136813869326959,0.0
2022-09-08,AAPL,0.1199585383761595,0.00417586896416415,0.0
2022-11-18,AAPL,0.0134700263088785,-0.0022315938905965818,0.0
2022-11-16,AAPL,-0.0342078162129819,-0.0039032497288311804,0.0
2022-10-26,AAPL,0.04661607476739,-0.0026402774504945465,0.0
2022-10-27,AAPL,0.0620272971451249,-0.003687376323766734,0.0
2022-10-28,AAPL,0.0271387428068693,0.03155823467097169,0.0
2022-10-31,AAPL,0.0165232017251493,-0.013574164251774838,0.0
2022-11-01,AAPL,-0.0076305616386696,-0.008596191255361398,0.0
2022-11-02,AAPL,-0.0327693884893382,-0.03257084961260925,0.0
2016-04-12,AAPL,0.006585311506714,0.011341216550126088,0.0
2022-11-04,AAPL,0.0237414334579169,0.016524259479308707,0.0
2022-11-07,AAPL,0.0524655031998497,0.029838375688585956,0.0
2022-11-08,AAPL,0.0306669215804459,-0.00014879778129947872,0.0
2022-11-09,AAPL,0.1241439466162934,-0.009673669577133026,0.0
2016-04-11,AAPL,-0.0386879863860986,0.0023898765705751973,0.0
2022-11-11,AAPL,0.1275771025897654,0.010639101453119979,0.0
2022-11-14,AAPL,0.0702776999075869,-0.004075991681977907,0.0
2022-11-15,AAPL,-0.0561953811437838,0.012862258838606257,0.0
2022-11-17,AAPL,0.020880764799624,-0.01510420637725326,0.0
2022-09-07,AAPL,0.1116140383045887,0.011574573680859016,0.0
2022-09-02,AAPL,-0.0863643908877296,-0.016479067827317437,0.0
2022-12-14,AAPL,0.1338074797213571,-0.013292562506071606,0.0
2022-06-22,AAPL,0.2732514608998668,0.01289692926559923,0.0
2022-06-23,AAPL,0.2065321531260879,-0.0019920792842528954,0.0
2016-04-18,AAPL,-0.0336636487557231,0.006683875521434722,0.0
2022-06-27,AAPL,0.2432689748486778,-0.02280563513467935,0.0
2022-06-28,AAPL,0.1822824760788757,-0.030604709618228056,0.0
2022-06-29,AAPL,0.1911432749187089,-0.014159086804663252,0.0
2022-06-21,AAPL,0.2767444162216987,0.02634044519415243,0.0
2022-06-30,AAPL,0.2220441941815027,-0.007749520245245894,0.0
2022-07-05,AAPL,0.2494521379953825,-0.019719201811298107,0.0
2022-07-06,AAPL,0.3031756855791116,0.002794362231422445,0.0
2022-07-07,AAPL,0.2637543097694351,0.012461139494993563,0.0
2022-07-08,AAPL,0.1455671329632442,-0.001181882652548384,0.0
2022-07-11,AAPL,0.0313747890663497,-0.015164471742162294,0.0
2022-07-12,AAPL,0.0569948381144759,-0.0043751139845282835,0.0
2022-07-01,AAPL,0.2240388714267612,0.010747007996797776,0.0
2022-07-13,AAPL,0.0445425388687241,-0.001945454973783957,0.0
2022-06-17,AAPL,0.2219317107730227,0.01640220053470262,0.0
2022-06-15,AAPL,0.0606683718825976,0.021823511838514453,0.0
2022-05-25,AAPL,0.1306619258029317,0.001181213475073026,0.0
2022-05-26,AAPL,0.1146602921370637,0.041708138286242744,0.0
2022-05-27,AAPL,0.1516113462468983,0.04230971496581917,0.0
2022-05-31,AAPL,0.0846702207495927,-0.018885313067078115,0.0
2022-06-01,AAPL,0.1236610475757518,0.0006364659140872971,0.0
2022-06-02,AAPL,0.1304191598266661,0.02633694643749125,0.0
2022-06-16,AAPL,0.1150312784422866,-0.03728097974276795,0.0
2022-06-03,AAPL,0.0537198391134903,-0.005461533840299097,0.0
2022-06-07,AAPL,0.0752464657567698,0.005889508729572494,0.0
2022-06-08,AAPL,0.0699787192648727,-0.012771651571347012,0.0
2022-06-09,AAPL,0.055678652162284,-0.024111967628890795,0.0
2022-06-10,AAPL,0.0004241398250927,-0.03240526787384012,0.0
2022-06-13,AAPL,0.0459478452607542,-0.03381603208807637,0.0
2022-06-14,AAPL,0.0622480440933583,-0.005003442941404573,0.0
2022-06-06,AAPL,0.0705606016967585,-0.0007215995437936516,0.0
2022-07-14,AAPL,0.0019108769447153,-0.012943154872059642,0.0
2022-07-15,AAPL,-0.0035037169273392,0.01055195151518496,0.0
2022-07-18,AAPL,0.0144297181813343,-0.010626431382794446,0.0
2022-08-15,AAPL,0.1004109436187871,-0.00034337924982477615,0.0
2022-08-16,AAPL,0.1026757827440465,0.0014037246906279878,0.0
2022-08-17,AAPL,0.0801591856243957,-0.007289819812279606,0.0
2022-08-18,AAPL,0.0088656246049323,0.003166553660523034,0.0
2022-08-19,AAPL,0.0043294245802638,-0.013139082038695744,0.0
2022-08-22,AAPL,-0.0283262671171896,-0.016920723243573566,0.0
2022-08-12,AAPL,0.1479855085446192,0.018965382507641383,0.0
2022-08-23,AAPL,-0.0382316425025538,-0.010702191895782306,0.0
2022-08-25,AAPL,0.0284288982679373,0.011395579616975007,0.0
2022-08-26,AAPL,-0.0073605393122931,-0.038300450924006656,0.0
2022-08-29,AAPL,0.0531018764312324,-0.010079835765354558,0.0
2022-08-30,AAPL,0.0170983904840193,-0.008985059035446826,0.0
2022-08-31,AAPL,0.0462143689330176,-0.013908507187087558,0.0
2016-04-14,AAPL,0.0375172007063665,-0.0018279610939679442,0.0
2022-08-24,AAPL,0.0318799505492032,-0.001435624138242047,0.0
2022-08-11,AAPL,0.1078580142456428,-0.006530459886113424,0.0
2022-08-10,AAPL,0.110460126683306,0.021365394542975272,0.0
2022-08-09,AAPL,0.054942133816297,-0.0017415687231536318,0.0
2022-07-19,AAPL,0.0445059674077775,0.041523259182626664,0.0
2022-07-20,AAPL,0.0299562147135165,0.005768006165872951,0.0
2016-04-15,AAPL,0.0313587626601292,0.0006093834129134968,0.0
2022-07-22,AAPL,-0.008245125686013,0.0,0.0
2022-07-25,AAPL,-0.0818982951727111,0.0044347163855239175,0.0
2022-07-26,AAPL,-0.0712461300966549,-0.014309445592033043,0.0
2022-07-27,AAPL,-0.078540842318807,0.0423944514560092,0.0
2022-07-28,AAPL,0.0407096369609819,0.020459590180147837,0.0
2022-07-29,AAPL,0.1167502812115849,0.008459974941558786,0.0
2022-08-01,AAPL,0.1060830080539724,-0.004975471480141177,0.0
2022-08-02,AAPL,0.091484713396145,-0.007443885209995785,0.0
2022-08-03,AAPL,0.141593010632985,0.01863660272430676,0.0
2022-08-04,AAPL,0.1587565575914601,0.007886432604175982,0.0
2022-08-05,AAPL,0.0964593473330786,-0.004064851810519625,0.0
2022-08-08,AAPL,0.0885174085302294,0.0031629667580712387,0.0
2022-09-06,AAPL,0.1179310077526874,-0.0021497263612667576,0.0
2022-12-15,AAPL,0.0487205113260199,-0.0360869430847032,0.0
2022-12-19,AAPL,-0.0494706576775327,-0.03493504465955705,0.0
2022-05-24,AAPL,0.1348935290749172,-0.014501954035143464,0.0
2023-05-04,AAPL,0.0611503360843449,-0.032051046180655775,0.0
2023-05-05,AAPL,-0.0280700199353073,-0.0031946712966850945,0.0
2023-05-08,AAPL,-0.0268155383527995,-0.0031292040513435006,0.0
2023-05-09,AAPL,-0.0481272495479995,-0.005072859165126929,0.0
2023-05-10,AAPL,-0.0295794390659238,0.020325099902306947,0.0
2023-05-11,AAPL,0.0220140426337246,0.012491692430761928,0.0
2023-05-03,AAPL,0.0518715531871285,-0.005653045900440796,0.0
2023-05-12,AAPL,0.0429024546919451,0.017908742259604583,0.0
2023-05-16,AAPL,0.0494615029906286,0.006035738788739423,0.0
2023-05-17,AAPL,-0.0572448696914821,0.019297550981579425,0.0
2023-05-18,AAPL,-0.0266512296365005,0.009963100597633385,0.0
2023-05-19,AAPL,-0.0290688928952219,0.008417238169199329,0.0
2023-05-22,AAPL,-0.0116089755123416,0.0035810336995408033,0.0
2023-05-23,AAPL,-0.0167297770003675,-0.009843688108048813,0.0
2023-05-15,AAPL,-0.0055138577055732,0.0011537846578198341,0.0
2023-05-24,AAPL,-0.0232172759717357,-0.004452939774127511,0.0
2023-05-02,AAPL,0.1265697227677777,-0.00963787956481117,0.0
2023-04-28,AAPL,0.0396506513636448,0.017418541667663896,0.0
2023-04-10,AAPL,-0.02322014366313,-7.127930368902249e-05,0.0
2023-04-11,AAPL,-0.0646632451314164,0.0163733516137761,0.0
2023-04-12,AAPL,-0.02440356545704,-0.005097029644472825,0.0
2023-04-13,AAPL,0.0159221427387424,0.005307269083743406,0.0
2023-04-14,AAPL,0.0591803154680636,-0.0213284642761625,0.0
2023-04-17,AAPL,0.1285085371753954,0.002610581006336421,0.0
2023-05-01,AAPL,0.1191571883671497,-0.0031086053439348506,0.0
2023-04-18,AAPL,0.1162624151846788,-7.132347849663341e-05,0.0
2023-04-20,AAPL,0.1668636372196657,-0.01566322733571918,0.0
2023-04-21,AAPL,0.1168630449934069,0.0028266069808489027,0.0
2023-04-24,AAPL,0.1767552993282027,0.0033239587704311457,0.0
2023-04-25,AAPL,0.170470710757684,-0.023908527356635796,0.0
2023-04-26,AAPL,-0.2243314608578113,0.0018820689497707566,0.0
2023-04-27,AAPL,0.1624293256724014,0.015513028955242019,0.0
2016-03-30,AAPL,0.0176019193743377,0.0009538884421280921,0.0
2023-05-25,AAPL,0.0153291137256574,0.01707670695682192,0.0
2023-05-26,AAPL,0.0330106204795268,0.03977944002214642,0.0
2016-03-29,AAPL,-0.0222644384718723,0.009502073608738906,0.0
2023-06-29,AAPL,0.0248424697867656,0.021671398522544117,0.0
2023-06-30,AAPL,-0.0146418890415815,0.0008104449706091819,0.0
2023-07-03,AAPL,0.0036779011243411,0.007715315049681938,0.0
2023-07-05,AAPL,-0.0848493354991364,-0.003446751270213937,0.0
2023-07-06,AAPL,0.0973909024757736,-0.006247278723457914,0.0
2023-07-07,AAPL,0.1001456043864707,-0.0072018905456749365,0.0
2023-06-28,AAPL,0.0611695292504789,0.003020566436128739,0.0
2023-07-10,AAPL,0.1285857755640999,0.008759177980464786,0.0
2023-07-12,AAPL,0.0319119738269039,0.016964655969510366,0.0
2023-07-13,AAPL,-0.038120468655056,0.00422828474023089,0.0
2023-07-14,AAPL,-0.0734951040282421,0.0017750166626151562,0.0
2023-07-17,AAPL,-0.0756680209775478,0.01261927566850775,0.0
2023-07-18,AAPL,-0.1085182889599551,0.008252859006902402,0.0
2023-07-19,AAPL,-0.1231048481852154,-0.011322467509786511,0.0
2023-07-11,AAPL,0.0393710563261186,0.004109088546632372,0.0
2023-06-27,AAPL,0.1016870385912622,0.011367147912831152,0.0
2023-06-26,AAPL,0.0859265151627143,-0.0034238702355111955,0.0
2023-06-23,AAPL,0.1092688863058546,-0.029126227001727643,0.0
2023-05-31,AAPL,0.0023974517816284,-0.008171387861799701,0.0
2023-06-01,AAPL,-0.061322122975176,-0.002356241998465516,0.0
2023-06-02,AAPL,-0.1116841258918987,0.020078821749351643,0.0
2023-06-05,AAPL,-0.0720965446568272,-0.022539423130214713,0.0
2023-06-06,AAPL,-0.0643949681012749,0.011722903109941726,0.0
2023-06-07,AAPL,-0.0198573858979041,0.009659737242161636,0.0
2023-06-08,AAPL,0.0050090520510372,-0.011967359612940945,0.0
2023-06-09,AAPL,-0.0326057548169196,0.00451270920754212,0.0
2023-06-12,AAPL,-0.1035198210108611,0.008900470793080805,0.0
2023-06-13,AAPL,-0.0686786492532604,0.011745088812656469,0.0
2023-06-14,AAPL,0.0095753303773685,-0.0003490420039586692,0.0
2023-06-15,AAPL,0.0305512305523744,0.02730211036122784,0.0
2023-06-16,AAPL,0.0099926063792042,-0.013151061343660668,0.0
2016-03-28,AAPL,0.0008220017559947,-0.001138044854970856,0.0
2023-06-21,AAPL,0.0367310846010714,-0.013320729957952233,0.0
2023-04-06,AAPL,-0.0827469717643082,0.001314683207029055,0.0
2023-04-05,AAPL,-0.1005147895313389,-0.015903969519425885,0.0
2023-04-04,AAPL,-0.102860890840824,0.0,0.0
2023-04-03,AAPL,-0.1593571256682231,0.00010520520284502485,0.0
2023-01-19,AAPL,-0.0758415020650426,-0.01819241325944407,0.0
2023-01-20,AAPL,-0.1314158527969387,0.027397637954835442,0.0
2023-01-23,AAPL,0.391589933881491,-0.004036997200265256,0.0
2023-01-24,AAPL,-0.043114762304047,-0.016131426805353764,0.0
2023-01-25,AAPL,0.035828086367484,-0.006240308086172902,0.0
2023-01-26,AAPL,0.0605243575023398,0.0040186219249907845,0.0
2023-01-18,AAPL,-0.1181867320066277,-0.02480645843182312,0.0
2016-04-05,AAPL,-0.0585268351009696,-0.011932399810405883,0.0
2023-01-31,AAPL,-0.0755368325896535,0.017095577603770534,0.0
2023-02-01,AAPL,-0.1362211905236859,0.01617392516207197,0.0
2023-02-02,AAPL,-0.1209619245744672,0.03635493725056396,0.0
2023-02-03,AAPL,-0.1953859172352561,-0.01673211940154178,0.0
2023-02-06,AAPL,-0.1908548668419799,-0.016524684729515342,0.0
2016-04-04,AAPL,0.2334254152935519,-0.007332377207658181,0.0
2023-01-30,AAPL,-0.078109432353575,-0.01069658606509102,0.0
2023-01-17,AAPL,-0.0942987406098376,0.009664492972270728,0.0
2023-01-13,AAPL,-0.1521385296066063,-0.0060074260714596366,0.0
2023-01-12,AAPL,-0.2008442816181892,0.009771731532640835,0.0
2022-12-20,AAPL,0.0064196642813514,0.02513189198400606,0.0
2022-12-21,AAPL,-0.0001246120181954,0.026451129743977186,0.0
2022-12-22,AAPL,0.0052620171047451,-0.015589981714687201,0.0
2022-12-23,AAPL,-0.1224972750798851,0.00501080346382921,0.0
2022-12-27,AAPL,-0.1191836950868979,-0.002935737509539541,0.0
2022-12-28,AAPL,-0.1773238801160225,-0.008288641815927379,0.0
2022-12-29,AAPL,0.0133715817080055,0.01979375813479245,0.0
2022-12-30,AAPL,-0.1684878838941945,-0.0057548407164301745,0.0
2023-01-03,AAPL,-0.2810808317476118,0.012735421542859114,0.0
2023-01-04,AAPL,-0.2698865358660193,-0.0034098778240350307,0.0
2016-04-06,AAPL,-0.102665854606481,0.004720038528690492,0.0
2023-01-06,AAPL,-0.2657836346056835,0.02341384624189087,0.0
2023-01-09,AAPL,-0.1707667432755459,0.016723704676996975,0.0
2023-01-10,AAPL,-0.2158882925162766,0.004300997744846626,0.0
2023-01-11,AAPL,-0.2104574755092828,0.026204686641401534,0.0
2023-02-08,AAPL,-0.137890562206333,-0.010864160130395597,0.0
2016-04-07,AAPL,-0.028023536737813,-0.02266691092877568,0.0
2023-02-09,AAPL,-0.1042184597495816,0.0015794336341909997,0.0
2023-02-13,AAPL,-0.0537991327192096,0.015341766472670507,0.0
2023-03-14,AAPL,0.0751363507632215,0.004644691304127217,0.0
2023-03-15,AAPL,0.057951336207931,-0.02530943016486326,0.0
2023-03-16,AAPL,0.0681174662881929,0.027050612193693344,0.0
2023-03-17,AAPL,0.0353006725198864,-0.011612247963328276,0.0
2023-03-20,AAPL,0.0623921827556001,0.010148422512619831,0.0
2023-03-21,AAPL,0.0551820162337719,0.01987628678381716,0.0
2023-03-13,AAPL,0.0296255046077569,-0.006504632919410973,0.0
2023-03-22,AAPL,0.0319656767037023,-0.017029421977661684,0.0
2023-03-24,AAPL,-0.0512814611262974,0.0012507854156478114,0.0
2023-03-27,AAPL,-0.0673577745354652,0.007180077785470948,0.0
2023-03-28,AAPL,-0.0647150860284557,0.0037889365688472767,0.0
2023-03-29,AAPL,-0.0842993014305685,0.017804159749284662,0.0
2023-03-30,AAPL,-0.129331132580192,0.009669494985991234,0.0
2023-03-31,AAPL,-0.1181678751890686,0.011082369780760219,0.0
2016-03-31,AAPL,-0.0994463791168185,0.0002600498678473222,0.0
2023-03-10,AAPL,-0.0119554551329908,-0.02656626506296339,0.0
2023-03-09,AAPL,-0.0459686497939166,-0.014902459938646974,0.0
2023-03-08,AAPL,-0.1481125721005545,-0.0020457869120632027,0.0
2023-02-14,AAPL,-0.1312891803498825,-0.012493354193089043,0.0
2023-02-15,AAPL,-0.1609510164784777,0.010062738993775536,0.0
2016-04-01,AAPL,-0.0196494974853095,0.008198541497493933,0.0
2023-02-17,AAPL,-0.184124143658779,-0.014939397763074645,0.0
2023-02-21,AAPL,-0.1272666637506271,-0.028929101360473067,0.0
2023-02-22,AAPL,-0.1059467917558305,0.0017819614885681687,0.0
2023-02-23,AAPL,-0.1201747781166801,0.005916612017919514,0.0
2023-02-24,AAPL,-0.1355988188406503,-0.01748053643513943,0.0
2023-02-27,AAPL,-0.0871582931183626,-0.001051103999251308,0.0
