time,stock_name,bias_index,log_returns,dbscan_cluster
2023-04-19,A,-0.860561148332541,0.010099757946568512,-1.0
2023-04-27,A,0.1624293256724014,-0.0832876214765069,-1.0
2023-05-30,A,0.6728311931597133,-0.008174965995544198,-1.0
2023-06-22,A,0.7868094581759741,0.004010454032727585,-1.0
2023-07-20,A,0.8875562227367382,0.03223220600326991,-1.0
2023-09-08,A,0.9865303928594932,0.0007385204200699896,-1.0
2016-07-19,A,-0.9504702448476976,-0.003783134349323153,-1.0
2020-12-30,A,-0.660481597214347,0.005429257397824083,-1.0
2016-05-26,A,0.566000462694404,0.011046302282949724,-1.0
2016-06-09,A,0.9623631175876844,-0.016003068823284956,-1.0
2016-04-26,A,0.655952927004503,-0.0006568040916313561,-1.0
2016-06-23,A,-0.1264042741415842,0.015119405276392309,0.0
